,O00327,O00716,O14593,O43524,O75030,P01100,P01106,P03372,P04150,P04637,P05412,P05549,P06401,P08047,P08651,P10070,P10242,P10275,P10276,P10914,P11308,P11473,P11831,P14859,P14921,P15036,P15336,P15407,P15923,P15976,P16220,P17535,P17542,P17676,P17947,P18146,P18846,P18848,P18850,P19419,P19544,P19793,P19838,P22415,P23511,P23769,P23771,P25490,P26367,P36956,P37231,P37275,P40763,P41235,P42224,P42226,P42229,P48382,P48431,P48436,P49715,P49716,P51692,P52630,P55317,P56693,P58012,P84022,P98177,Q00613,Q00653,Q00978,Q01094,Q01196,Q01201,Q01543,Q02447,Q04206,Q04864,Q06710,Q07869,Q08050,Q12772,Q12778,Q13127,Q13469,Q13485,Q13761,Q14186,Q14209,Q14765,Q15672,Q16236,Q16665,Q92731,Q99626,Q99814,Q9H3D4,Q9NQB0,Q9UJU2,Q9Y261
CPC014_VCAP_6H:BRD-K41170226-001-05-4:10,0.23147237,0.050819606,-0.05404669,0.11780864,-0.055217206,-0.044131458,-0.004966736,-0.03078574,-0.08233619,-0.05062577,-0.08185987,-0.010351509,0.15862697,-0.052378327,-0.13894624,-0.06532398,0.027788073,0.08967841,-0.10660556,-0.07719046,-0.02963233,-0.0040700734,-0.06819135,-0.14091766,-0.06818806,-0.09160423,-0.042783767,-0.06632608,-0.06553435,-0.14592311,0.04271871,-0.021482825,-0.0523293,0.09908205,-0.16368341,-0.14953691,-0.0056367517,-0.12934294,0.005265951,0.07223278,0.020923167,0.020172179,0.032922134,-0.033528954,0.01566422,0.003578961,-0.02900356,-0.002871573,-0.17756215,0.0076019764,-0.075456634,0.08685751,-0.04940334,-0.012719452,-0.09052253,-0.0016950369,0.14022544,-0.050321817,-0.004244387,-0.09291756,-0.10894814,0.18776727,0.17452022,-0.009654641,0.20922321,0.09511089,0.060021013,-0.07145424,0.08876863,-0.08781609,-0.058685303,-0.055028975,0.18733692,-0.08741012,0.11248782,0.040659085,-0.000109523535,0.07636367,0.06466919,-0.08512032,-0.03292054,0.026314884,-7.843971e-05,0.1887607,0.18399464,0.0035750568,0.008910224,-0.07694051,-0.021524787,0.0022329092,-0.12168446,-0.09751025,-0.083495826,-0.023186632,-0.15904945,0.15370077,-0.1725055,-0.04092078,0.088293046,0.09857744,-0.0050457716
CPC014_VCAP_6H:BRD-K43164539-001-05-7:10,0.17946771,0.03891489,0.061693072,0.09739709,-0.068326116,-0.015872836,-0.048065186,-0.003191799,-0.04350239,0.023300618,-0.032244712,-0.0011377633,0.03940463,-0.019661903,-0.088012576,-0.04026696,0.021630317,-0.0062942505,-0.033254087,-0.098291576,-0.0006710887,0.025202334,-0.038555324,-0.08422613,0.014428824,-0.03271225,0.022084922,-0.011642024,-0.111206114,-0.09229484,0.094500124,-0.002159968,-0.03501761,0.096765056,-0.07083669,-0.09604277,0.039901182,-0.14520791,-0.0031032264,0.060800478,0.018900365,0.0495162,0.038742907,0.015862584,0.002313137,-0.003936112,-0.011687905,-0.013437152,-0.104809284,0.026226223,-0.00062689185,0.114461854,-0.020941168,0.034367204,-0.12258017,0.0111557245,0.07735258,0.057306886,-0.0068380833,-0.016856909,-0.015055954,0.1723789,0.13100788,-0.109742284,0.1256369,0.08023512,0.044268608,-0.04359065,0.06937173,-0.024906814,-0.024882674,-0.10180694,0.114668965,-0.03686014,0.037302136,0.048471704,-7.688999e-06,0.0436154,0.03373319,-0.096919715,0.02103749,-0.01452291,2.0861626e-06,0.17372127,0.13294226,0.010361165,0.016839013,-0.0086863935,-0.0056918263,0.00067329407,-0.07722804,-0.032307893,-0.023032293,-0.01572425,-0.117035866,0.12911725,-0.08376658,0.0038296282,0.10066202,0.08006561,-0.002169311
CPC014_VCAP_6H:BRD-K48722833-001-01-9:10,0.22627163,0.07871187,0.031252623,0.09463194,-0.062405944,-0.023862004,-0.075704515,-0.0092915,-0.082339466,-0.020638287,-0.020960227,-0.0020956695,0.044584095,-0.031090245,-0.124192595,-0.06879571,-0.001538068,-0.0071311593,-0.058171153,-0.077845335,0.0020242035,-0.01119256,-0.08088514,-0.11140263,-0.030358568,-0.034018338,-0.025213897,-0.044173926,-0.1296013,-0.060112864,0.09022671,-0.011873499,-0.06493455,0.099600494,-0.04443407,-0.19020511,0.036554947,-0.11263448,0.0046521723,0.056094214,0.020197868,0.102130294,0.043418325,0.02211216,0.0012370944,-0.028401852,-0.05973807,-0.022741914,-0.15186447,-0.10002762,-0.023338318,0.12149724,-0.04413247,0.013219476,-0.083961666,-0.006408632,0.10710162,0.028893173,-0.0021640658,-0.07519007,-0.0073158145,0.19171923,0.1426008,-0.06528449,0.18834375,0.091994256,0.06027046,-0.064732015,0.056838572,-0.062445432,-0.022574723,-0.07314193,0.15873921,0.011067361,0.1083889,0.052746713,2.7924776e-05,0.10012816,0.05711919,-0.09202957,0.038469672,0.019986987,3.5881996e-05,0.17838635,0.15372351,0.009381324,0.012567386,-0.038300306,-0.00016903877,0.00221318,-0.10863829,-0.008614272,-0.1260144,-0.018822901,-0.16246837,0.13995004,-0.12754834,-0.013119891,0.08419067,0.020035326,0.009814024
CPC014_VCAP_6H:BRD-K50140147-001-01-0:10,0.15479994,0.1183365,-0.009442806,-0.110277414,-0.026958406,-0.078555405,-0.04717526,0.010348707,-0.045225322,0.019509763,0.020776778,0.00853017,-0.07341498,-0.016728058,-0.061039746,0.010829687,0.008994311,-0.03186196,-0.1098302,-0.098876,0.024942249,-0.028458893,-0.07216437,-0.10011548,-0.006944075,0.009564072,-0.046780854,-0.0085659325,-0.13698578,-0.023492008,0.06486267,-0.049119353,-0.008031696,0.035691142,0.06258169,-0.141161,0.07774456,-0.22214875,-0.04614961,0.014310062,0.015995651,-0.0053191185,-0.027547836,0.050195068,-0.003426075,-0.027441442,-0.0291318,-0.026118875,5.5015087e-05,-0.08966911,-0.089652136,0.12235202,-0.020766437,0.012567878,-0.14985257,-0.028136253,-0.043921053,-0.008787274,-0.005230844,0.037100554,0.024722576,0.1133399,0.035817444,-0.00896889,0.08751723,0.03935522,-0.057993606,-0.029206261,-0.0771662,0.017670363,0.07723579,-0.044071436,0.10005027,0.030931622,-0.042166233,0.039892763,-0.004529536,-0.017832339,-0.039727658,-0.082660556,-0.039535433,0.03331518,-0.004164517,0.016578078,0.085785,-0.00403738,-0.035131305,-0.019236088,0.036939204,0.0065103173,-0.069152206,0.013522983,-0.058750883,-0.023056984,-0.10907543,0.10599041,-0.047424316,0.03733045,0.0704079,0.039598107,0.0033041835
CPC014_VCAP_6H:BRD-K50168500-001-01-2:10,0.07493505,0.016556561,0.02649033,-0.01062949,0.0164603,-0.04496348,-0.013834715,0.0061691105,-0.049997985,-0.014781088,0.016740903,-0.0043902397,-0.01650238,-0.003187716,-0.011473298,-0.01982379,0.014258832,-0.035410047,-0.020100892,-0.057254016,-0.004383266,-0.0023642778,-0.027308673,-0.03203073,-0.0042934716,-0.01567316,-0.037487745,-0.04532808,-0.043588817,-0.016608506,0.046566486,-0.012060076,-0.008577764,0.03811589,0.015385568,-0.08115983,0.030580372,-0.15482646,-0.020237803,0.022377819,0.008260369,0.038699925,0.013839588,-0.0054567754,0.002647221,-0.0030097961,0.005135119,-0.015015364,-0.026911736,-0.072525024,-0.046543717,0.066352084,0.005193621,0.004212439,-0.085820496,0.019651592,-0.015053228,0.024334133,-0.0038449168,-0.032586455,-0.01794529,0.082558095,0.05902967,-0.101713836,0.019413799,0.03632906,0.017961606,-0.007098958,-0.013443224,-0.05465105,0.02726838,-0.076144814,0.078998744,0.0010367334,0.031711638,-0.013319477,-6.0498714e-06,0.03729099,0.008391082,-0.023612142,0.02560249,0.012489855,-2.2649765e-06,0.046399355,0.040481046,-0.0076634884,0.002520591,0.004497528,-0.007829726,-0.0014337301,2.5689602e-05,-0.0060430467,-0.2019578,-0.009154521,-0.06893748,0.08981371,-0.05266291,-0.017939374,0.03905335,0.04841906,0.0048467517
CPC014_VCAP_6H:BRD-K50720187-050-04-1:10,0.21124396,0.11194795,-0.08999205,0.04270965,-0.09552634,-0.050414443,-0.10393152,0.010550201,-0.07730633,0.016961247,0.04373888,-0.0041852593,-0.019378304,-0.013182461,-0.085731834,-0.047300458,0.008117378,-0.042699218,-0.019711226,-0.09502882,0.041651934,0.007266462,-0.05840166,-0.062571436,0.04555604,0.014539361,-0.071267724,-0.02548851,-0.14083505,-0.009315044,0.07063085,-0.023937225,-0.037488163,0.10661332,0.077540755,-0.10290116,0.041001216,-0.20412835,0.0012201369,0.059192196,0.019926786,0.06898934,0.047490835,0.022030324,-0.0017108321,-0.020982862,-0.032800138,-0.032235682,-0.072024584,-0.06059873,-0.026955456,0.1367237,-0.016851708,-0.02466613,-0.10734749,0.010800779,0.045057356,-0.083738446,-0.003980279,-0.110517025,0.013037354,0.20855767,0.14015475,-0.09754324,0.117370844,0.08476335,0.050805613,-0.040502712,0.025338262,-0.0379003,-0.027939022,-0.082700014,0.13982028,0.02910167,0.07157636,0.07398023,3.913045e-05,0.085173905,0.056951076,-0.02458322,0.03621453,0.035404682,4.017353e-05,0.13738814,0.13005936,-0.007261753,-0.0023382008,-0.059390485,-0.008638799,0.0039060116,-0.0721181,0.0063952208,-0.08894798,-0.019816354,-0.12787777,0.1341486,-0.058390617,0.002733782,0.069443494,0.045821548,-0.0019844174
CPC014_VCAP_6H:BRD-K51313569-001-02-9:10,0.19466281,0.09730473,-0.102883935,0.0063958466,-0.056545258,-0.099538326,0.04643576,-0.04980728,-0.06556296,-0.01644358,-0.13539654,0.00015109777,0.008207381,-0.071685985,-0.112668395,-0.059980303,0.0065781176,0.1478892,-0.086287856,-0.069425106,-0.047757924,0.024727196,-0.101918474,-0.1602546,-0.06301114,-0.074106425,-0.056489795,-0.1088298,-0.094391465,-0.140158,0.048849702,-0.079379305,-0.055913687,0.062093645,-0.22116548,-0.1785376,0.003129661,-0.17981872,0.0043094456,0.0427586,0.017829567,0.00066518784,0.009456143,-0.016869307,0.01638028,-0.018743932,-0.07307771,-0.019901574,-0.09102273,0.08903706,-0.018676877,0.03153625,-0.051864386,0.008723736,-0.1394859,-0.028044343,-0.04142332,-0.09566069,-0.0038565993,-0.005866468,-0.114872515,0.08110121,0.035106957,0.02910763,0.18750447,-0.010834217,-0.017504767,-0.06552242,0.029918134,-0.02738136,-0.012731552,-0.041130066,0.14706576,-0.07275012,0.098305136,0.012478724,-5.0514936e-05,0.07435463,0.04546252,-0.13614738,-0.031855345,0.03955871,-3.2782555e-05,0.12031853,0.1250242,-0.020921052,-0.02471909,-0.0027786791,0.0644266,0.0037264228,-0.112228304,-0.03100875,-0.07891855,-0.022422321,-0.160294,0.103435785,-0.14966953,-0.0057317615,0.077560335,0.03835541,-0.0054816008
CPC014_VCAP_6H:BRD-K52751261-001-01-2:10,0.1824865,0.04784867,-0.13602048,0.046720266,-0.08414519,-0.027148724,-0.021316051,0.0045532584,-0.06990951,-0.0232974,-0.08652115,-0.008570075,-0.0012628436,-0.039978176,-0.09343475,-0.051135153,-0.004645318,0.04199195,-0.01776582,-0.056210876,-0.034343153,0.018938422,-0.049140945,-0.11294949,-0.039633185,-0.052602947,-0.03984046,-0.026762426,-0.05303687,-0.10748267,0.023505509,-0.015152335,-0.058428705,0.07392934,-0.14224315,-0.06963909,0.015111506,-0.052569985,0.00469926,0.01334852,0.014529765,0.053524315,0.03767942,0.011538237,0.003957987,-0.007414043,-0.046825588,-0.016904831,-0.11587429,0.13360623,-0.056477964,0.07350397,-0.03187412,0.02284348,-0.08278066,-0.015350878,-0.03346595,-0.12655532,-0.0043738484,-0.08970541,-0.026539505,0.09913513,0.023717761,-0.04868722,0.15098423,-0.009724021,0.037363067,-0.056226045,0.036603495,-0.053472638,-0.0357728,-0.07172114,0.08736512,-0.04191506,0.078760326,0.02214399,-3.3974648e-06,0.07656665,0.05726871,-0.115413606,0.016062647,0.0065378547,6.198883e-06,0.050724007,0.13030048,-0.01200968,0.013526261,-0.013495952,0.024327219,-0.0018898845,-0.080871224,-0.06777942,-0.011058226,-0.010574192,-0.109372675,0.0011022985,-0.116520286,-0.019495994,0.07137585,-0.000946939,-0.0013135076
CPC014_VCAP_6H:BRD-K52911425-001-01-5:10,0.32277346,0.08887282,-0.12467885,0.057379752,-0.11126441,-0.13383126,0.038542673,-0.03364408,-0.12591267,-0.09943634,-0.19182853,-0.0045444667,0.16200036,-0.10285677,-0.19605756,-0.08628994,0.04273835,0.2154867,-0.13544215,-0.10316485,-0.07233256,-0.022031039,-0.14523199,-0.20277852,-0.1551361,-0.15375096,-0.093560696,-0.08697288,-0.056104243,-0.23583964,0.08992165,-0.08877039,-0.09410316,0.13177407,-0.34667376,-0.2558337,0.00044596195,-0.26355404,0.0015845597,0.080284685,0.019957036,0.058069527,0.030020893,-0.09364593,0.03373176,-0.006503761,-0.07207209,0.0121379495,-0.1944606,-0.013795257,-0.14838523,0.06154479,-0.09442788,0.01352942,-0.14550763,-0.014447391,0.14418596,-0.11595839,-0.0090228915,-0.0845789,-0.23631763,0.24378613,0.16944242,0.032470822,0.30296338,0.065826505,0.034591556,-0.10408737,0.045395672,-0.08183178,-0.05878842,-0.06584954,0.26737756,-0.16153787,0.17355484,0.03408374,-0.00025767088,0.110394895,0.079705864,-0.16485763,-0.028431624,0.056936532,-0.00018900633,0.19405499,0.2361263,-0.027772129,-0.002531901,-0.104855955,0.041381896,0.0060995817,-0.19668546,-0.09564179,-0.1089918,-0.03210936,-0.19071043,0.21111411,-0.24031037,-0.089699194,0.1482616,0.14947861,-0.004589677
CPC014_VCAP_6H:BRD-K53561341-001-02-6:10,0.10902977,0.046168536,0.15168118,0.031487614,-0.030225694,0.03562817,-0.0576403,0.08336973,-0.024757862,0.02825424,0.07504624,0.0078048706,-0.007436812,0.010990709,-0.041258305,-0.0009585917,0.022491544,-0.020602524,0.017858416,-0.07805264,0.04280874,0.035586447,-0.025978267,-0.0076979995,0.073669374,0.03780189,0.07312849,0.018792987,-0.14331597,0.031811774,0.10430741,0.024786666,-0.034171343,0.093951434,0.11425555,-0.11097112,0.07440479,-0.10282233,-0.0010011196,0.021948144,0.013286978,0.025796473,0.078480385,0.025536448,-0.0024232268,-0.024334073,-0.020852149,-0.007996023,-0.03522986,-0.1276167,0.036868334,0.10677266,0.011916518,0.036870718,-0.09633106,0.034067333,-0.010376424,0.14077127,-0.005861342,0.04151982,0.01783055,0.13806686,0.09210074,-0.1739049,0.05512759,0.08486149,0.048930347,-0.019036159,0.014370978,0.00083452463,-0.011575222,-0.13280582,0.068332165,0.032388628,0.060060292,0.05872415,0.00014805794,0.07924174,0.040963054,-0.028997242,0.0077175796,-0.047195286,0.00012809038,0.1316491,0.057139546,0.03719133,0.036916777,-0.015169978,0.01647544,-0.0015752912,-0.011712015,0.04070285,-0.019807145,-0.013692975,-0.074845076,0.09225857,-0.03313774,0.048413664,0.08495581,0.070837945,0.008911788
CPC014_VCAP_6H:BRD-K53972329-001-02-1:10,0.1910795,0.10228807,-0.02663523,0.005423069,-0.08136225,-0.12203053,0.029991299,-0.044944793,-0.071229994,-0.081154555,-0.1098102,0.004975736,0.023697138,-0.06886372,-0.12680796,-0.03961432,0.01614952,0.1622693,-0.094860464,-0.10866934,-0.038813382,-0.016202152,-0.09807384,-0.16718835,-0.12595665,-0.076977104,-0.10079041,-0.06954527,-0.0783577,-0.13171831,0.037138343,-0.0748698,-0.02662146,0.04201445,-0.17029116,-0.20294166,0.003072381,-0.2089343,-0.01530236,0.025952011,0.010915309,0.016167998,-0.031387568,-0.028585851,0.021391988,-0.013890088,-0.03350383,-0.019341648,-0.11798024,0.004810214,-0.06618139,0.036627814,-0.04902096,-0.027410269,-0.17978305,-0.03144604,0.01992166,-0.024768054,-0.0033764243,-0.046531737,-0.1510562,0.10485968,0.039886415,-0.035523653,0.20449764,-0.0055329204,-0.048870012,-0.071110174,0.012298614,-0.032701254,0.016871989,-0.085100055,0.15020576,-0.06832865,0.0022825003,0.019301549,-0.00010839105,-0.0012103915,-0.010754257,-0.14675128,-0.027823031,0.047837704,-7.6293945e-05,0.09581596,0.12645474,-0.024965495,-0.031438693,-0.011586219,-0.00030612946,0.00544852,-0.07510647,-0.06665069,-0.06347515,-0.020709112,-0.15981501,0.09952861,-0.14004803,-0.042952508,0.05964127,0.053786933,0.0039004087
CPC014_VCAP_6H:BRD-K56957086-001-04-8:10,0.10466084,0.077395916,0.000667572,-0.09592427,-0.014442325,-0.1597066,-0.0078357905,-0.053082377,-0.052945733,-0.069401175,-0.0022539198,-0.006796062,0.118582964,-0.013962805,-0.019925654,0.041893005,0.029286891,-0.07828313,-0.13625532,-0.034847677,-0.011322856,-0.07617015,-0.058919042,0.019686967,-0.013217121,-0.025169104,-0.18529099,-0.10780355,-0.031078398,-0.0873546,-0.0057683587,-0.10858494,-0.057712615,-0.036676407,-0.020096779,-0.12917614,-0.05899617,-0.22903684,-0.034105748,-0.056070924,-0.0041123033,0.053782105,-0.07988742,0.0045131147,0.003887415,0.039185226,0.015419066,0.016263425,-0.1143018,-0.13627326,-0.15525869,0.09080401,0.01154384,-0.0364663,-0.05790192,-0.017555237,0.006616771,0.0006751418,-0.005374849,-0.1239872,-0.02652651,0.04371035,0.09103176,-0.076241314,0.025514811,0.04878369,-0.07580516,-0.009402245,-0.041670874,-0.103955686,0.053600013,-0.056940913,0.079133615,-0.03554216,-0.02475065,-0.020523489,-4.9114227e-05,-0.04006514,-0.03355074,-0.069895566,0.008683741,0.07809016,-2.9921532e-05,-0.056589425,0.040638328,-0.033861518,-0.09550795,-0.034422964,0.0024781227,0.00091570616,-0.008136094,-0.096010685,-0.17172779,-0.010712236,-0.12812662,0.041318953,-0.093194306,-0.09780687,0.08089027,0.086282164,0.0011734366
CPC014_VCAP_6H:BRD-K64800655-001-01-7:10,0.05479604,0.030833274,-0.036814928,-0.07540935,-0.06793749,-0.06272739,0.03065671,-0.05566147,-0.044237375,-0.032282054,-0.09276199,0.0152897835,0.011785686,-0.035296023,-0.03204125,0.0066516995,0.014187962,0.117815465,-0.037000835,-0.038032413,-0.024800241,0.008734465,-0.07774153,-0.08338362,-0.036899686,-0.026765168,-0.035579085,-0.051585346,-0.050708413,-0.042333305,0.027441084,-0.06392583,-0.048958957,0.03976974,-0.096793115,-0.14138418,0.0045819283,-0.11895919,0.0009069145,-0.0022670925,-0.0033123493,0.009532243,0.023644328,0.02021116,0.0049536526,-0.0127385855,-0.078305006,0.005979061,-0.036373258,0.0014448315,-0.085012764,0.0048050284,-0.020011216,0.031989694,-0.09610373,-0.015819669,0.005669236,-0.034249842,-0.0026835203,0.01844126,-0.03425002,0.03198701,-0.010758609,0.030609846,0.07254004,-0.02373463,-0.011075228,-0.027237624,-0.04013154,0.018523514,-0.009064913,-0.024153233,0.044288963,-0.054608762,0.08130345,0.0035196394,2.2023916e-05,0.07548252,0.042827338,-0.06750518,0.014505476,0.06264612,3.182888e-05,0.0003862083,0.06445739,-0.030437231,-0.021878362,-0.0050341487,0.07456392,0.0009912252,-0.043704033,-0.011018276,-0.005536124,-0.008137435,-0.06088835,0.03705603,-0.04629594,0.024470806,0.034884125,0.037831128,-0.005239129
CPC014_VCAP_6H:BRD-K64857848-001-02-3:10,0.20314437,0.070946604,-0.095149994,-0.063119054,-0.09657568,-0.1079129,0.027337939,-0.070705116,-0.05489844,-0.07648718,-0.018480554,-0.0047356486,0.027077675,-0.046105042,-0.09924269,-0.083415836,0.037918746,0.1009419,-0.12618962,-0.03808719,0.007226944,-0.0643388,-0.08404568,-0.13930789,-0.005551085,-0.02234438,-0.17646801,-0.11478439,-0.08527875,-0.10491556,0.053046763,-0.067963555,-0.02311927,0.050833553,-0.027217507,-0.21375167,0.015101939,-0.27966937,-0.027489752,0.029036373,0.012833476,-0.033474505,-0.008688629,-0.032294035,0.023175776,-0.0051831007,0.0023442507,-0.0013157725,-0.14661318,-0.10996032,-0.14401639,0.046561047,-0.02483572,-0.031720877,-0.019133449,0.0036802888,0.08448255,-0.08849424,-0.009053588,-0.12636441,-0.1622113,0.122152895,0.12440565,0.16690427,0.1521225,0.08735561,-0.016206205,-0.05288002,-0.035461128,-0.08557132,0.011368394,0.063845396,0.1558061,-0.05897641,0.02611643,0.042987153,-0.00011649728,0.021228954,0.0016020834,-0.14796185,-0.06727764,0.036812782,-8.028746e-05,0.031576127,0.17393968,0.00083097816,-0.031699926,-0.08081809,-0.026249707,0.0046610236,-0.071486086,-0.0863508,-0.11624919,-0.022790447,-0.16483009,0.12829506,-0.13582659,-0.10012339,0.12439054,0.11861044,0.0058718324
CPC014_VCAP_6H:BRD-K66956375-001-05-5:10,0.2262074,0.06999314,-0.05823356,0.09053576,-0.06957245,-0.05014479,-0.07836783,-0.015002489,-0.09214598,-0.019080758,-0.051789746,-0.010102689,0.022281408,-0.039769635,-0.12176713,-0.04780659,0.018802732,0.008389175,-0.058698133,-0.09567332,-0.014461577,-0.009911656,-0.06617765,-0.10981637,-0.03505525,-0.05430293,-0.04521224,-0.056499436,-0.07229841,-0.13043293,0.0662235,-0.031711742,-0.049702525,0.10538176,-0.10640922,-0.12200104,0.019898549,-0.089399934,0.009929836,0.059399396,0.02178964,0.13158548,0.032180563,0.0028617084,0.00039857626,0.0058701634,-0.029742688,-0.018456876,-0.102291584,0.085822165,-0.073067755,0.118918166,-0.037188992,-0.0073177814,-0.11935389,-0.0019054413,0.009860992,-0.054148495,-0.004634738,-0.08226013,-0.0013848841,0.19749177,0.118347585,-0.041340232,0.17688811,0.05693993,0.05866736,-0.060607046,0.07137683,-0.069726825,-0.048970938,-0.06396842,0.110894024,-0.04131317,0.081268966,0.04912217,-0.000112205744,0.070932284,0.06018427,-0.12829262,0.0088559985,0.019322187,-8.362532e-05,0.18041116,0.13586986,-0.0028709471,0.00799492,-0.06229511,-0.010570407,0.0021187067,-0.10708541,-0.07871473,-0.07216787,-0.022290774,-0.15526837,0.14620656,-0.1414625,-0.026022658,0.083756894,0.07581586,0.003131926
CPC014_VCAP_6H:BRD-K68174511-001-01-7:10,0.20882541,0.09438217,-0.073230386,-0.025909662,0.004298806,-0.11015841,-0.009453908,-0.0582819,-0.07809609,-0.011517048,-0.066079356,-0.005409509,0.047394335,-0.052284896,-0.08118346,-0.0014747977,0.016458213,0.036756754,-0.10486084,-0.067216516,-0.0067417026,-0.01873368,-0.070921615,-0.10127863,-0.023113891,-0.045659363,-0.041386724,-0.08289173,-0.046240628,-0.1240302,0.08392984,-0.06815207,-0.06202513,0.048489034,-0.09960677,-0.1413086,0.0018766671,-0.23790807,-0.023678362,0.07459426,0.01812622,0.06962472,-0.060701907,-0.047912404,0.015400887,0.014793634,-0.0048471987,-0.0021708608,-0.11186102,0.019160867,-0.10808638,0.08526552,-0.047622353,0.051740885,-0.08832812,-0.021480262,0.008794665,-0.06752843,-0.0057522655,-0.030674487,-0.10786626,0.16782254,0.107786834,-0.037194908,0.11313504,0.04374495,-0.024216771,-0.041343182,-0.012408182,-0.06644341,0.025295198,-0.043415427,0.20887229,-0.05677107,0.016205251,0.048064277,-0.00013938546,-0.0129106045,-0.01806438,-0.03384185,-0.03476858,0.022622287,-0.000102341175,0.081401676,0.06612283,-0.008727938,-0.051902473,-0.071116805,0.0483706,0.009344935,-0.11909349,-0.05389878,-0.046531975,-0.02362388,-0.1623699,0.18047631,-0.09071624,-0.06708768,0.09391078,0.07499945,0.0104423165
CPC014_VCAP_6H:BRD-K70401845-001-02-5:10,0.15515387,0.083951384,0.15297222,-0.050560296,-0.012350559,-0.010602623,-0.0811405,0.018503696,-0.038049877,-0.040584534,0.021901414,0.0075303614,-0.0424546,-0.008502603,-0.09030539,-0.011166692,0.0008136928,-0.041064024,-0.024698824,-0.07540077,0.021496415,-0.011581838,-0.063614756,-0.08014792,0.030368596,0.0027041137,-0.004662752,-0.018244267,-0.16946393,-0.02462089,0.12666506,-0.017281592,-0.039874613,0.087152556,0.047323912,-0.12623936,0.077366665,-0.14575371,0.0037704706,0.009847984,0.018941045,0.03511718,0.03816595,0.06248048,-0.009002268,-0.039698184,-0.0715023,-0.040756702,-0.05205679,0.040958345,-0.044245765,0.10812238,0.0048907995,0.023602903,-0.10347086,-0.0073512793,-0.06641579,0.14203846,-0.0031795502,-0.030427933,0.06535676,0.1337834,0.052039206,-0.118195355,0.14267659,0.036081553,0.023111299,-0.048597455,-0.016407564,0.023955822,0.029945135,-0.08864415,0.06918761,0.03537619,0.050735563,0.049027145,-6.1392784e-06,0.0914786,0.036595196,-0.07003456,0.032646775,0.05955702,8.46386e-06,0.088362366,0.066667795,0.015538782,0.0013735741,-0.03772837,0.015161037,-0.001341641,-0.025591582,0.024127632,-0.060486466,-0.010660775,-0.11971152,0.098136604,-0.08277953,0.023385912,0.069425195,0.017889977,0.00988251
CPC014_VCAP_6H:BRD-K71035033-001-01-4:10,0.17245027,0.10471138,-0.11698091,0.045161366,-0.08904219,-0.02099815,-0.043684676,-0.008061051,-0.07611853,-0.056628853,-0.0047154427,-0.003259778,-0.03159082,-0.022002012,-0.096503556,-0.03471127,-0.0063649416,-0.018868506,-0.13035712,-0.081335485,0.006049454,-0.018758893,-0.04630229,-0.1071586,-0.0032710433,-0.01590076,-0.11262986,-0.015767857,-0.1320396,-0.06008801,0.055372715,-0.01748769,-0.07670319,0.074150115,-0.0059168935,-0.106279746,0.04260826,-0.13684171,0.008972168,0.048261568,0.020291,0.06252873,0.011645719,0.035654932,0.0010226965,-0.026212752,-0.056662768,-0.029402018,-0.10237408,-0.000590086,-0.04029171,0.12165803,-0.013723418,-0.028963208,-0.07610962,-0.023448944,-0.015114695,-0.10883552,0.0006791949,-0.08449155,-0.004935175,0.15313321,0.056458354,-0.016029298,0.14571169,0.030789405,0.009127229,-0.05025658,0.035290778,-0.024940372,0.017401278,-0.041989088,0.11799008,-0.007881045,0.051711112,0.04133925,4.863739e-05,0.06652933,0.030894518,-0.08005136,-0.04387799,0.060103595,5.4717064e-05,0.13592607,0.07727116,-0.0051924884,-0.012824863,-0.05825457,0.0030676723,0.0014947057,-0.056308717,-0.005923182,-0.06431231,-0.013322033,-0.15410459,0.121700436,-0.07919562,0.006289512,0.046910584,0.0010261536,0.0060384274
CPC014_VCAP_6H:BRD-K72420232-001-02-4:10,0.13292605,0.10552478,0.09273696,-0.06450683,-0.017439127,0.022912115,-0.021640062,0.027985618,-0.042524695,-0.04750499,0.0042292327,0.0064908564,-0.016442358,-0.012603268,-0.090479285,0.010106146,0.009390473,-0.026920557,-0.067456424,-0.06666058,0.009775728,-0.023546278,-0.040378988,-0.070277214,0.04073,-0.0013889968,-0.046245486,-0.023971707,-0.15507162,-0.051560283,0.08657491,0.01027903,-0.06673521,0.06949335,0.0127722025,-0.106355995,0.06140098,-0.17757863,-0.0014744699,0.021063194,0.014456123,0.038743794,0.023281746,0.042080462,-0.00061684847,-0.039326668,-0.06814942,-0.02744615,-0.06273466,-0.10353714,-0.16242723,0.098128796,-0.007997781,-0.011167526,-0.09519637,-0.022865474,0.0004541278,0.086018145,-0.0018302202,-0.062234104,0.006165147,0.11920869,0.052769274,0.0046275854,0.13788867,0.03670001,0.013710499,-0.047835723,-0.03715551,-0.008942664,0.033171117,-0.04012108,0.113958746,0.004788637,0.039643526,0.041654542,2.7865171e-05,0.0656344,0.02129361,-0.06765735,-0.03217691,0.09268576,3.7312508e-05,0.040155023,0.09107588,0.021876425,0.011910394,-0.09404808,0.03414464,0.001970172,-0.03513536,-0.013049543,-0.06059274,-0.010645114,-0.11949676,0.09586465,-0.05761689,0.010839924,0.053335607,0.03476107,0.014407754
