"","smile","sig_id"
"337","Cc1ccc(cc1)c2cn3c4CCCCc4sc3n2","CPC002_VCAP_6H:BRD-K31792052-004-01-9:10"
"338","Cc1ccc(cc1)c2cn3c4CCCCc4sc3n2","CPC018_A375_6H:BRD-K31792052-004-01-9:10"
"339","Cc1ccc(cc1)c2cn3c4CCCCc4sc3n2","CPC018_A549_6H:BRD-K31792052-004-01-9:10"
"340","Cc1ccc(cc1)c2cn3c4CCCCc4sc3n2","CPC018_HEPG2_6H:BRD-K31792052-004-01-9:10"
"341","Cc1ccc(cc1)c2cn3c4CCCCc4sc3n2","CPC018_HT29_6H:BRD-K31792052-004-01-9:10"
"342","Cc1ccc(cc1)c2cn3c4CCCCc4sc3n2","CPC018_MCF7_6H:BRD-K31792052-004-01-9:10"
"343","CN(C)CCC(c1ccccc1)c1ccccn1","CPC002_HA1E_6H:BRD-A23072235-050-09-4:10"
"344","CN(C)CCC(c1ccccc1)c1ccccn1","CPC002_HCC515_6H:BRD-A23072235-050-09-4:10"
"345","CN(C)CCC(c1ccccc1)c1ccccn1","CPC002_PC3_6H:BRD-A23072235-050-09-4:10"
"346","CN(C)CCC(c1ccccc1)c1ccccn1","CPC002_VCAP_6H:BRD-A23072235-050-09-4:10"
"347","CN(C)CCC(c1ccccc1)c1ccccn1","CPC018_A375_6H:BRD-A23072235-050-09-4:10"
"348","CN(C)CCC(c1ccccc1)c1ccccn1","CPC018_A549_6H:BRD-A23072235-050-09-4:10"
"349","CN(C)CCC(c1ccccc1)c1ccccn1","CPC018_HEPG2_6H:BRD-A23072235-050-09-4:10"
"350","CN(C)CCC(c1ccccc1)c1ccccn1","CPC018_HT29_6H:BRD-A23072235-050-09-4:10"
"351","CN(C)CCC(c1ccccc1)c1ccccn1","CPC018_MCF7_6H:BRD-A23072235-050-09-4:10"
"352","CC(C)(C)NC[C@H](O)COc1nsnc1N1CCOCC1","CPC003_HA1E_6H:BRD-K08806317-050-03-6:10"
"353","CC(C)(C)NC[C@H](O)COc1nsnc1N1CCOCC1","CPC018_A549_6H:BRD-K08806317-050-03-6:10"
"354","CC(C)(C)NC[C@H](O)COc1nsnc1N1CCOCC1","CPC018_HEPG2_6H:BRD-K08806317-050-03-6:10"
"355","CC(C)(C)NC[C@H](O)COc1nsnc1N1CCOCC1","CPC018_HT29_6H:BRD-K08806317-050-03-6:10"
"356","CC(C)(C)NC[C@H](O)COc1nsnc1N1CCOCC1","CPC020_A375_6H:BRD-K08806317-001-02-1:10"
"357","CC(C)(C)NC[C@H](O)COc1nsnc1N1CCOCC1","CPC020_HCC515_6H:BRD-K08806317-001-02-1:10"
"358","CC(C)(C)NC[C@H](O)COc1nsnc1N1CCOCC1","CPC020_VCAP_6H:BRD-K08806317-001-02-1:10"
"359","CC(C)(C)NC[C@H](O)COc1nsnc1N1CCOCC1","CPD003_MCF7_6H:BRD-K08806317-103-01-7:10"
"360","CC(C)(C)NC[C@H](O)COc1nsnc1N1CCOCC1","CPD003_PC3_6H:BRD-K08806317-103-01-7:10"
"361","CC(=O)S[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@@]33CCC(=O)O3)[C@H]12","CPC016_HEPG2_6H:BRD-K90027355-001-03-4:10"
"362","CC(=O)S[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@@]33CCC(=O)O3)[C@H]12","CPC016_MCF7_6H:BRD-K90027355-001-03-4:10"
"363","CC(=O)S[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@@]33CCC(=O)O3)[C@H]12","CPC020_A375_6H:BRD-K90027355-001-10-9:10"
"364","CC(=O)S[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@@]33CCC(=O)O3)[C@H]12","CPC020_A549_6H:BRD-K90027355-001-10-9:10"
"365","CC(=O)S[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@@]33CCC(=O)O3)[C@H]12","CPC020_HA1E_6H:BRD-K90027355-001-10-9:10"
"366","CC(=O)S[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@@]33CCC(=O)O3)[C@H]12","CPC020_HCC515_6H:BRD-K90027355-001-10-9:10"
"367","CC(=O)S[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@@]33CCC(=O)O3)[C@H]12","CPC020_HT29_6H:BRD-K90027355-001-10-9:10"
"368","CC(=O)S[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@@]33CCC(=O)O3)[C@H]12","CPC020_PC3_6H:BRD-K90027355-001-10-9:10"
"369","CC(=O)S[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@@]33CCC(=O)O3)[C@H]12","CPC020_VCAP_6H:BRD-K90027355-001-10-9:10"
"370","C1CCC(CC1)Nc2nc(Nc3ccc(cc3)N4CCOCC4)nc5[nH]cnc25","CPC014_A375_6H:BRD-K77286328-001-02-9:10"
"371","C1CCC(CC1)Nc2nc(Nc3ccc(cc3)N4CCOCC4)nc5[nH]cnc25","CPC014_A549_6H:BRD-K77286328-001-02-9:10"
"372","C1CCC(CC1)Nc2nc(Nc3ccc(cc3)N4CCOCC4)nc5[nH]cnc25","CPC014_HA1E_6H:BRD-K77286328-001-02-9:10"
"373","C1CCC(CC1)Nc2nc(Nc3ccc(cc3)N4CCOCC4)nc5[nH]cnc25","CPC014_HCC515_6H:BRD-K77286328-001-02-9:10"
"374","C1CCC(CC1)Nc2nc(Nc3ccc(cc3)N4CCOCC4)nc5[nH]cnc25","CPC014_HEPG2_6H:BRD-K77286328-001-02-9:10"
"375","C1CCC(CC1)Nc2nc(Nc3ccc(cc3)N4CCOCC4)nc5[nH]cnc25","CPC014_HT29_6H:BRD-K77286328-001-02-9:10"
"376","C1CCC(CC1)Nc2nc(Nc3ccc(cc3)N4CCOCC4)nc5[nH]cnc25","CPC014_MCF7_6H:BRD-K77286328-001-02-9:10"
"377","C1CCC(CC1)Nc2nc(Nc3ccc(cc3)N4CCOCC4)nc5[nH]cnc25","CPC014_PC3_6H:BRD-K77286328-001-02-9:10"
"378","C1CCC(CC1)Nc2nc(Nc3ccc(cc3)N4CCOCC4)nc5[nH]cnc25","CPC014_VCAP_6H:BRD-K77286328-001-02-9:10"
"379","COc1nc(C)cnc1NS(=O)(=O)c1cccnc1-c1ccc(cc1)-c1nnco1","CPC013_A375_6H:BRD-K31553034-001-01-4:10"
"380","COc1nc(C)cnc1NS(=O)(=O)c1cccnc1-c1ccc(cc1)-c1nnco1","CPC013_A549_6H:BRD-K31553034-001-01-4:10"
"381","COc1nc(C)cnc1NS(=O)(=O)c1cccnc1-c1ccc(cc1)-c1nnco1","CPC013_HA1E_6H:BRD-K31553034-001-01-4:10"
"382","COc1nc(C)cnc1NS(=O)(=O)c1cccnc1-c1ccc(cc1)-c1nnco1","CPC013_HCC515_6H:BRD-K31553034-001-01-4:10"
"383","COc1nc(C)cnc1NS(=O)(=O)c1cccnc1-c1ccc(cc1)-c1nnco1","CPC013_HEPG2_6H:BRD-K31553034-001-01-4:10"
"384","COc1nc(C)cnc1NS(=O)(=O)c1cccnc1-c1ccc(cc1)-c1nnco1","CPC013_HT29_6H:BRD-K31553034-001-01-4:10"
"385","COc1nc(C)cnc1NS(=O)(=O)c1cccnc1-c1ccc(cc1)-c1nnco1","CPC013_MCF7_6H:BRD-K31553034-001-01-4:10"
"386","COc1nc(C)cnc1NS(=O)(=O)c1cccnc1-c1ccc(cc1)-c1nnco1","CPC013_PC3_6H:BRD-K31553034-001-01-4:10"
"387","COc1nc(C)cnc1NS(=O)(=O)c1cccnc1-c1ccc(cc1)-c1nnco1","CPC013_VCAP_6H:BRD-K31553034-001-01-4:10"
"388","COC(=O)[C@@H]1C[C@H](OC(C)=O)C(=O)[C@H]2[C@@]1(C)CC[C@H]1C(=O)O[C@@H](C[C@]21C)c1ccoc1","CPC002_HA1E_6H:BRD-K19284129-001-01-8:10"
"389","COC(=O)[C@@H]1C[C@H](OC(C)=O)C(=O)[C@H]2[C@@]1(C)CC[C@H]1C(=O)O[C@@H](C[C@]21C)c1ccoc1","CPC002_HCC515_6H:BRD-K19284129-001-01-8:10"
"390","COC(=O)[C@@H]1C[C@H](OC(C)=O)C(=O)[C@H]2[C@@]1(C)CC[C@H]1C(=O)O[C@@H](C[C@]21C)c1ccoc1","CPC002_PC3_6H:BRD-K19284129-001-01-8:10"
"391","COC(=O)[C@@H]1C[C@H](OC(C)=O)C(=O)[C@H]2[C@@]1(C)CC[C@H]1C(=O)O[C@@H](C[C@]21C)c1ccoc1","CPC002_VCAP_6H:BRD-K19284129-001-01-8:10"
"392","COC(=O)[C@@H]1C[C@H](OC(C)=O)C(=O)[C@H]2[C@@]1(C)CC[C@H]1C(=O)O[C@@H](C[C@]21C)c1ccoc1","CPC018_A375_6H:BRD-K19284129-001-01-8:10"
"393","COC(=O)[C@@H]1C[C@H](OC(C)=O)C(=O)[C@H]2[C@@]1(C)CC[C@H]1C(=O)O[C@@H](C[C@]21C)c1ccoc1","CPC018_A549_6H:BRD-K19284129-001-01-8:10"
"394","COC(=O)[C@@H]1C[C@H](OC(C)=O)C(=O)[C@H]2[C@@]1(C)CC[C@H]1C(=O)O[C@@H](C[C@]21C)c1ccoc1","CPC018_HEPG2_6H:BRD-K19284129-001-01-8:10"
"395","COC(=O)[C@@H]1C[C@H](OC(C)=O)C(=O)[C@H]2[C@@]1(C)CC[C@H]1C(=O)O[C@@H](C[C@]21C)c1ccoc1","CPC018_HT29_6H:BRD-K19284129-001-01-8:10"
"396","COC(=O)[C@@H]1C[C@H](OC(C)=O)C(=O)[C@H]2[C@@]1(C)CC[C@H]1C(=O)O[C@@H](C[C@]21C)c1ccoc1","CPC018_MCF7_6H:BRD-K19284129-001-01-8:10"
"397","COC(=O)c1sccc1S(=O)(=O)Nc1ccc(Nc2ccccc2)cc1OC","CPC014_A375_6H:BRD-K98684188-001-01-1:10"
"398","COC(=O)c1sccc1S(=O)(=O)Nc1ccc(Nc2ccccc2)cc1OC","CPC014_A549_6H:BRD-K98684188-001-01-1:10"
"399","COC(=O)c1sccc1S(=O)(=O)Nc1ccc(Nc2ccccc2)cc1OC","CPC014_HA1E_6H:BRD-K98684188-001-01-1:10"
"400","COC(=O)c1sccc1S(=O)(=O)Nc1ccc(Nc2ccccc2)cc1OC","CPC014_HCC515_6H:BRD-K98684188-001-01-1:10"
"401","COC(=O)c1sccc1S(=O)(=O)Nc1ccc(Nc2ccccc2)cc1OC","CPC014_HEPG2_6H:BRD-K98684188-001-01-1:10"
"402","COC(=O)c1sccc1S(=O)(=O)Nc1ccc(Nc2ccccc2)cc1OC","CPC014_HT29_6H:BRD-K98684188-001-01-1:10"
"403","COC(=O)c1sccc1S(=O)(=O)Nc1ccc(Nc2ccccc2)cc1OC","CPC014_MCF7_6H:BRD-K98684188-001-01-1:10"
"404","COC(=O)c1sccc1S(=O)(=O)Nc1ccc(Nc2ccccc2)cc1OC","CPC014_PC3_6H:BRD-K98684188-001-01-1:10"
"405","COC(=O)c1sccc1S(=O)(=O)Nc1ccc(Nc2ccccc2)cc1OC","CPC014_VCAP_6H:BRD-K98684188-001-01-1:10"
"406","O\N=C1/C(Nc2ccccc12)=C1/C(=O)Nc2cc(Br)ccc12","CPC014_A375_6H:BRD-K04923131-001-06-3:10"
"407","O\N=C1/C(Nc2ccccc12)=C1/C(=O)Nc2cc(Br)ccc12","CPC014_A549_6H:BRD-K04923131-001-06-3:10"
"408","O\N=C1/C(Nc2ccccc12)=C1/C(=O)Nc2cc(Br)ccc12","CPC014_HA1E_6H:BRD-K04923131-001-06-3:10"
"409","O\N=C1/C(Nc2ccccc12)=C1/C(=O)Nc2cc(Br)ccc12","CPC014_HCC515_6H:BRD-K04923131-001-06-3:10"
"410","O\N=C1/C(Nc2ccccc12)=C1/C(=O)Nc2cc(Br)ccc12","CPC014_HEPG2_6H:BRD-K04923131-001-06-3:10"
"411","O\N=C1/C(Nc2ccccc12)=C1/C(=O)Nc2cc(Br)ccc12","CPC014_HT29_6H:BRD-K04923131-001-06-3:10"
"412","O\N=C1/C(Nc2ccccc12)=C1/C(=O)Nc2cc(Br)ccc12","CPC014_MCF7_6H:BRD-K04923131-001-06-3:10"
"413","O\N=C1/C(Nc2ccccc12)=C1/C(=O)Nc2cc(Br)ccc12","CPC014_PC3_6H:BRD-K04923131-001-06-3:10"
"414","O\N=C1/C(Nc2ccccc12)=C1/C(=O)Nc2cc(Br)ccc12","CPC014_VCAP_6H:BRD-K04923131-001-06-3:10"
"415","COc1cc(OC)c(cc1NS(=O)(=O)c1ccc(cc1)C(F)(F)F)C(=O)CCCCN1CCC2(CC1)NC(=O)NC2=O","CPC002_HA1E_6H:BRD-K87048468-003-01-9:10"
"416","COc1cc(OC)c(cc1NS(=O)(=O)c1ccc(cc1)C(F)(F)F)C(=O)CCCCN1CCC2(CC1)NC(=O)NC2=O","CPC002_HCC515_6H:BRD-K87048468-003-01-9:10"
"417","COc1cc(OC)c(cc1NS(=O)(=O)c1ccc(cc1)C(F)(F)F)C(=O)CCCCN1CCC2(CC1)NC(=O)NC2=O","CPC002_PC3_6H:BRD-K87048468-003-01-9:10"
"418","COc1cc(OC)c(cc1NS(=O)(=O)c1ccc(cc1)C(F)(F)F)C(=O)CCCCN1CCC2(CC1)NC(=O)NC2=O","CPC002_VCAP_6H:BRD-K87048468-003-01-9:10"
"419","COc1cc(OC)c(cc1NS(=O)(=O)c1ccc(cc1)C(F)(F)F)C(=O)CCCCN1CCC2(CC1)NC(=O)NC2=O","CPC016_A375_6H:BRD-K87048468-003-01-9:10"
"420","COc1cc(OC)c(cc1NS(=O)(=O)c1ccc(cc1)C(F)(F)F)C(=O)CCCCN1CCC2(CC1)NC(=O)NC2=O","CPC016_A549_6H:BRD-K87048468-003-01-9:10"
"421","COc1cc(OC)c(cc1NS(=O)(=O)c1ccc(cc1)C(F)(F)F)C(=O)CCCCN1CCC2(CC1)NC(=O)NC2=O","CPC016_HEPG2_6H:BRD-K87048468-003-01-9:10"
"422","COc1cc(OC)c(cc1NS(=O)(=O)c1ccc(cc1)C(F)(F)F)C(=O)CCCCN1CCC2(CC1)NC(=O)NC2=O","CPC016_HT29_6H:BRD-K87048468-003-01-9:10"
"423","COc1cc(OC)c(cc1NS(=O)(=O)c1ccc(cc1)C(F)(F)F)C(=O)CCCCN1CCC2(CC1)NC(=O)NC2=O","CPC016_MCF7_6H:BRD-K87048468-003-01-9:10"
