	PC3	MCF7	A375	HA1E	HCC515	VCAP	HEPG2	HT29	A549
CPC014_HA1E_6H:BRD-K74514084-003-01-9:10	0	0	0	1	0	0	0	0	0
CPC014_HCC515_6H:BRD-K74514084-003-01-9:10	0	0	0	0	1	0	0	0	0
CPC014_VCAP_6H:BRD-K74514084-003-01-9:10	0	0	0	0	0	1	0	0	0
CPC014_HEPG2_6H:BRD-K74514084-003-01-9:10	0	0	0	0	0	0	1	0	0
CPC014_HT29_6H:BRD-K74514084-003-01-9:10	0	0	0	0	0	0	0	1	0
CPC014_A549_6H:BRD-K74514084-003-01-9:10	0	0	0	0	0	0	0	0	1
CPC014_PC3_6H:BRD-K77008974-001-01-6:10	1	0	0	0	0	0	0	0	0
CPC014_MCF7_6H:BRD-K77008974-001-01-6:10	0	1	0	0	0	0	0	0	0
CPC014_A375_6H:BRD-K77008974-001-01-6:10	0	0	1	0	0	0	0	0	0
CPC014_HA1E_6H:BRD-K77008974-001-01-6:10	0	0	0	1	0	0	0	0	0
CPC014_HCC515_6H:BRD-K77008974-001-01-6:10	0	0	0	0	1	0	0	0	0
CPC014_VCAP_6H:BRD-K77008974-001-01-6:10	0	0	0	0	0	1	0	0	0
CPC014_HEPG2_6H:BRD-K77008974-001-01-6:10	0	0	0	0	0	0	1	0	0
CPC014_HT29_6H:BRD-K77008974-001-01-6:10	0	0	0	0	0	0	0	1	0
CPC014_A549_6H:BRD-K77008974-001-01-6:10	0	0	0	0	0	0	0	0	1
CPC014_PC3_6H:BRD-K77286328-001-02-9:10	1	0	0	0	0	0	0	0	0
CPC014_MCF7_6H:BRD-K77286328-001-02-9:10	0	1	0	0	0	0	0	0	0
CPC014_A375_6H:BRD-K77286328-001-02-9:10	0	0	1	0	0	0	0	0	0
CPC014_HA1E_6H:BRD-K77286328-001-02-9:10	0	0	0	1	0	0	0	0	0
CPC014_HCC515_6H:BRD-K77286328-001-02-9:10	0	0	0	0	1	0	0	0	0
CPC014_VCAP_6H:BRD-K77286328-001-02-9:10	0	0	0	0	0	1	0	0	0
CPC014_HEPG2_6H:BRD-K77286328-001-02-9:10	0	0	0	0	0	0	1	0	0
CPC014_HT29_6H:BRD-K77286328-001-02-9:10	0	0	0	0	0	0	0	1	0
CPC014_A549_6H:BRD-K77286328-001-02-9:10	0	0	0	0	0	0	0	0	1
CPC014_PC3_6H:BRD-K78431006-001-02-9:10	1	0	0	0	0	0	0	0	0
CPC014_MCF7_6H:BRD-K78431006-001-02-9:10	0	1	0	0	0	0	0	0	0
CPC014_A375_6H:BRD-K78431006-001-02-9:10	0	0	1	0	0	0	0	0	0
CPC014_HA1E_6H:BRD-K78431006-001-02-9:10	0	0	0	1	0	0	0	0	0
CPC014_HCC515_6H:BRD-K78431006-001-02-9:10	0	0	0	0	1	0	0	0	0
CPC014_VCAP_6H:BRD-K78431006-001-02-9:10	0	0	0	0	0	1	0	0	0
CPC014_HEPG2_6H:BRD-K78431006-001-02-9:10	0	0	0	0	0	0	1	0	0
CPC014_HT29_6H:BRD-K78431006-001-02-9:10	0	0	0	0	0	0	0	1	0
CPC014_A549_6H:BRD-K78431006-001-02-9:10	0	0	0	0	0	0	0	0	1
CPC014_PC3_6H:BRD-K79404599-001-03-6:10	1	0	0	0	0	0	0	0	0
CPC014_MCF7_6H:BRD-K79404599-001-02-8:10	0	1	0	0	0	0	0	0	0
CPC014_A375_6H:BRD-K79404599-001-03-6:10	0	0	1	0	0	0	0	0	0
CPC014_HA1E_6H:BRD-K79404599-001-02-8:10	0	0	0	1	0	0	0	0	0
CPC014_HCC515_6H:BRD-K79404599-001-02-8:10	0	0	0	0	1	0	0	0	0
CPC014_VCAP_6H:BRD-K79404599-001-03-6:10	0	0	0	0	0	1	0	0	0
CPC014_HEPG2_6H:BRD-K79404599-001-03-6:10	0	0	0	0	0	0	1	0	0
CPC014_HT29_6H:BRD-K79404599-001-03-6:10	0	0	0	0	0	0	0	1	0
CPC014_A549_6H:BRD-K79404599-001-02-8:10	0	0	0	0	0	0	0	0	1
CPC014_PC3_6H:BRD-K79437791-001-03-2:10	1	0	0	0	0	0	0	0	0
CPC014_MCF7_6H:BRD-K79437791-001-03-2:10	0	1	0	0	0	0	0	0	0
CPC014_A375_6H:BRD-K79437791-001-03-2:10	0	0	1	0	0	0	0	0	0
CPC014_HA1E_6H:BRD-K79437791-001-03-2:10	0	0	0	1	0	0	0	0	0
CPC014_HCC515_6H:BRD-K79437791-001-03-2:10	0	0	0	0	1	0	0	0	0
CPC014_VCAP_6H:BRD-K79437791-001-03-2:10	0	0	0	0	0	1	0	0	0
CPC014_HEPG2_6H:BRD-K79437791-001-03-2:10	0	0	0	0	0	0	1	0	0
CPC014_HT29_6H:BRD-K79437791-001-03-2:10	0	0	0	0	0	0	0	1	0
CPC014_A549_6H:BRD-K79437791-001-03-2:10	0	0	0	0	0	0	0	0	1
CPC014_PC3_6H:BRD-K82091397-001-01-4:10	1	0	0	0	0	0	0	0	0
LJP001_MCF7_6H:BRD-K82091397-001-02-2:10	0	1	0	0	0	0	0	0	0
CPC014_A375_6H:BRD-K82091397-001-01-4:10	0	0	1	0	0	0	0	0	0
CPC014_HA1E_6H:BRD-K82091397-001-01-4:10	0	0	0	1	0	0	0	0	0
CPC014_HCC515_6H:BRD-K82091397-001-01-4:10	0	0	0	0	1	0	0	0	0
CPC014_VCAP_6H:BRD-K82091397-001-01-4:10	0	0	0	0	0	1	0	0	0
CPC014_HEPG2_6H:BRD-K82091397-001-01-4:10	0	0	0	0	0	0	1	0	0
CPC014_HT29_6H:BRD-K82091397-001-01-4:10	0	0	0	0	0	0	0	1	0
CPC014_A549_6H:BRD-K82091397-001-01-4:10	0	0	0	0	0	0	0	0	1
CPC014_PC3_6H:BRD-K83794624-001-01-7:10	1	0	0	0	0	0	0	0	0
CPC014_MCF7_6H:BRD-K83794624-001-01-7:10	0	1	0	0	0	0	0	0	0
CPC014_A375_6H:BRD-K83794624-001-01-7:10	0	0	1	0	0	0	0	0	0
CPC014_HA1E_6H:BRD-K83794624-001-01-7:10	0	0	0	1	0	0	0	0	0
CPC014_HCC515_6H:BRD-K83794624-001-01-7:10	0	0	0	0	1	0	0	0	0
CPC014_VCAP_6H:BRD-K83794624-001-01-7:10	0	0	0	0	0	1	0	0	0
CPC014_HEPG2_6H:BRD-K83794624-001-01-7:10	0	0	0	0	0	0	1	0	0
CPC014_HT29_6H:BRD-K83794624-001-01-7:10	0	0	0	0	0	0	0	1	0
CPC014_A549_6H:BRD-K83794624-001-01-7:10	0	0	0	0	0	0	0	0	1
CPC014_PC3_6H:BRD-K85402309-001-01-7:10	1	0	0	0	0	0	0	0	0
CPC014_MCF7_6H:BRD-K85402309-001-01-7:10	0	1	0	0	0	0	0	0	0
CPC014_A375_6H:BRD-K85402309-001-01-7:10	0	0	1	0	0	0	0	0	0
CPC014_HA1E_6H:BRD-K85402309-001-01-7:10	0	0	0	1	0	0	0	0	0
CPC014_HCC515_6H:BRD-K85402309-001-01-7:10	0	0	0	0	1	0	0	0	0
CPC014_VCAP_6H:BRD-K85402309-001-01-7:10	0	0	0	0	0	1	0	0	0
CPC014_HEPG2_6H:BRD-K85402309-001-01-7:10	0	0	0	0	0	0	1	0	0
CPC014_HT29_6H:BRD-K85402309-001-01-7:10	0	0	0	0	0	0	0	1	0
CPC014_A549_6H:BRD-K85402309-001-01-7:10	0	0	0	0	0	0	0	0	1
CPC014_PC3_6H:BRD-K86930074-001-01-9:10	1	0	0	0	0	0	0	0	0
CPC014_MCF7_6H:BRD-K86930074-001-01-9:10	0	1	0	0	0	0	0	0	0
CPC014_A375_6H:BRD-K86930074-001-01-9:10	0	0	1	0	0	0	0	0	0
CPC014_HA1E_6H:BRD-K86930074-001-01-9:10	0	0	0	1	0	0	0	0	0
CPC014_HCC515_6H:BRD-K86930074-001-01-9:10	0	0	0	0	1	0	0	0	0
CPC014_VCAP_6H:BRD-K86930074-001-01-9:10	0	0	0	0	0	1	0	0	0
CPC014_HEPG2_6H:BRD-K86930074-001-01-9:10	0	0	0	0	0	0	1	0	0
CPC014_HT29_6H:BRD-K86930074-001-01-9:10	0	0	0	0	0	0	0	1	0
CPC014_A549_6H:BRD-K86930074-001-01-9:10	0	0	0	0	0	0	0	0	1
CPC014_PC3_6H:BRD-K89014967-001-01-9:10	1	0	0	0	0	0	0	0	0
CPC014_MCF7_6H:BRD-K89014967-001-01-9:10	0	1	0	0	0	0	0	0	0
CPC014_A375_6H:BRD-K89014967-001-01-9:10	0	0	1	0	0	0	0	0	0
CPC014_HA1E_6H:BRD-K89014967-001-01-9:10	0	0	0	1	0	0	0	0	0
CPC014_HCC515_6H:BRD-K89014967-001-01-9:10	0	0	0	0	1	0	0	0	0
CPC014_VCAP_6H:BRD-K89014967-001-01-9:10	0	0	0	0	0	1	0	0	0
CPC014_HEPG2_6H:BRD-K89014967-001-01-9:10	0	0	0	0	0	0	1	0	0
CPC014_HT29_6H:BRD-K89014967-001-01-9:10	0	0	0	0	0	0	0	1	0
CPC014_A549_6H:BRD-K89014967-001-01-9:10	0	0	0	0	0	0	0	0	1
CPC014_PC3_6H:BRD-K91900765-001-01-9:10	1	0	0	0	0	0	0	0	0
LJP002_MCF7_6H:BRD-K91900765-001-02-7:10	0	1	0	0	0	0	0	0	0
CPC014_A375_6H:BRD-K91900765-001-01-9:10	0	0	1	0	0	0	0	0	0
CPC014_HA1E_6H:BRD-K91900765-001-01-9:10	0	0	0	1	0	0	0	0	0
CPC014_HCC515_6H:BRD-K91900765-001-01-9:10	0	0	0	0	1	0	0	0	0
CPC014_VCAP_6H:BRD-K91900765-001-01-9:10	0	0	0	0	0	1	0	0	0
CPC014_HEPG2_6H:BRD-K91900765-001-01-9:10	0	0	0	0	0	0	1	0	0
CPC014_HT29_6H:BRD-K91900765-001-01-9:10	0	0	0	0	0	0	0	1	0
CPC014_A549_6H:BRD-K91900765-001-01-9:10	0	0	0	0	0	0	0	0	1
CPC014_PC3_6H:BRD-K93331255-001-01-2:10	1	0	0	0	0	0	0	0	0
CPC014_MCF7_6H:BRD-K93331255-001-01-2:10	0	1	0	0	0	0	0	0	0
CPC014_A375_6H:BRD-K93331255-001-01-2:10	0	0	1	0	0	0	0	0	0
CPC014_HA1E_6H:BRD-K93331255-001-01-2:10	0	0	0	1	0	0	0	0	0
CPC014_HCC515_6H:BRD-K93331255-001-01-2:10	0	0	0	0	1	0	0	0	0
CPC014_VCAP_6H:BRD-K93331255-001-01-2:10	0	0	0	0	0	1	0	0	0
CPC014_HEPG2_6H:BRD-K93331255-001-01-2:10	0	0	0	0	0	0	1	0	0
CPC014_HT29_6H:BRD-K93331255-001-01-2:10	0	0	0	0	0	0	0	1	0
CPC014_A549_6H:BRD-K93331255-001-01-2:10	0	0	0	0	0	0	0	0	1
CPC014_PC3_6H:BRD-K93918653-001-01-4:10	1	0	0	0	0	0	0	0	0
CPC014_MCF7_6H:BRD-K93918653-001-01-4:10	0	1	0	0	0	0	0	0	0
CPC014_A375_6H:BRD-K93918653-001-01-4:10	0	0	1	0	0	0	0	0	0
CPC014_HA1E_6H:BRD-K93918653-001-01-4:10	0	0	0	1	0	0	0	0	0
CPC014_HCC515_6H:BRD-K93918653-001-01-4:10	0	0	0	0	1	0	0	0	0
CPC014_VCAP_6H:BRD-K93918653-001-01-4:10	0	0	0	0	0	1	0	0	0
CPC014_HEPG2_6H:BRD-K93918653-001-01-4:10	0	0	0	0	0	0	1	0	0
CPC014_HT29_6H:BRD-K93918653-001-01-4:10	0	0	0	0	0	0	0	1	0
CPC014_A549_6H:BRD-K93918653-001-01-4:10	0	0	0	0	0	0	0	0	1
CPC014_PC3_6H:BRD-K94294671-003-01-3:10	1	0	0	0	0	0	0	0	0
LJP001_MCF7_6H:BRD-K94294671-003-02-1:10	0	1	0	0	0	0	0	0	0
CPC014_A375_6H:BRD-K94294671-003-01-3:10	0	0	1	0	0	0	0	0	0
CPC014_HA1E_6H:BRD-K94294671-003-01-3:10	0	0	0	1	0	0	0	0	0
CPC014_HCC515_6H:BRD-K94294671-003-01-3:10	0	0	0	0	1	0	0	0	0
CPC014_VCAP_6H:BRD-K94294671-003-01-3:10	0	0	0	0	0	1	0	0	0
CPC014_HEPG2_6H:BRD-K94294671-003-01-3:10	0	0	0	0	0	0	1	0	0
CPC014_HT29_6H:BRD-K94294671-003-01-3:10	0	0	0	0	0	0	0	1	0
CPC014_A549_6H:BRD-K94294671-003-01-3:10	0	0	0	0	0	0	0	0	1
CPC014_PC3_6H:BRD-K95901403-001-01-1:10	1	0	0	0	0	0	0	0	0
CPC014_MCF7_6H:BRD-K95901403-001-01-1:10	0	1	0	0	0	0	0	0	0
CPC014_A375_6H:BRD-K95901403-001-01-1:10	0	0	1	0	0	0	0	0	0
CPC014_HA1E_6H:BRD-K95901403-001-01-1:10	0	0	0	1	0	0	0	0	0
CPC014_HCC515_6H:BRD-K95901403-001-01-1:10	0	0	0	0	1	0	0	0	0
CPC014_VCAP_6H:BRD-K95901403-001-01-1:10	0	0	0	0	0	1	0	0	0
CPC014_HEPG2_6H:BRD-K95901403-001-01-1:10	0	0	0	0	0	0	1	0	0
CPC014_HT29_6H:BRD-K95901403-001-01-1:10	0	0	0	0	0	0	0	1	0
CPC014_A549_6H:BRD-K95901403-001-01-1:10	0	0	0	0	0	0	0	0	1
CPC014_PC3_6H:BRD-K98684188-001-01-1:10	1	0	0	0	0	0	0	0	0
CPC014_MCF7_6H:BRD-K98684188-001-01-1:10	0	1	0	0	0	0	0	0	0
CPC014_A375_6H:BRD-K98684188-001-01-1:10	0	0	1	0	0	0	0	0	0
CPC014_HA1E_6H:BRD-K98684188-001-01-1:10	0	0	0	1	0	0	0	0	0
CPC014_HCC515_6H:BRD-K98684188-001-01-1:10	0	0	0	0	1	0	0	0	0
CPC014_VCAP_6H:BRD-K98684188-001-01-1:10	0	0	0	0	0	1	0	0	0
CPC014_HEPG2_6H:BRD-K98684188-001-01-1:10	0	0	0	0	0	0	1	0	0
CPC014_HT29_6H:BRD-K98684188-001-01-1:10	0	0	0	0	0	0	0	1	0
CPC014_A549_6H:BRD-K98684188-001-01-1:10	0	0	0	0	0	0	0	0	1
CPC014_PC3_6H:BRD-K99749624-001-01-3:10	1	0	0	0	0	0	0	0	0
CPC014_MCF7_6H:BRD-K99749624-001-01-3:10	0	1	0	0	0	0	0	0	0
CPC014_A375_6H:BRD-K99749624-001-01-3:10	0	0	1	0	0	0	0	0	0
CPC014_HA1E_6H:BRD-K99749624-001-01-3:10	0	0	0	1	0	0	0	0	0
CPC014_HCC515_6H:BRD-K99749624-001-01-3:10	0	0	0	0	1	0	0	0	0
CPC014_VCAP_6H:BRD-K99749624-001-01-3:10	0	0	0	0	0	1	0	0	0
CPC014_HEPG2_6H:BRD-K99749624-001-01-3:10	0	0	0	0	0	0	1	0	0
CPC014_HT29_6H:BRD-K99749624-001-01-3:10	0	0	0	0	0	0	0	1	0
CPC014_A549_6H:BRD-K99749624-001-01-3:10	0	0	0	0	0	0	0	0	1
CPC014_PC3_6H:BRD-K99964838-001-03-6:10	1	0	0	0	0	0	0	0	0
CPC014_MCF7_6H:BRD-K99964838-001-03-6:10	0	1	0	0	0	0	0	0	0
CPC014_A375_6H:BRD-K99964838-001-03-6:10	0	0	1	0	0	0	0	0	0
CPC014_HA1E_6H:BRD-K99964838-001-03-6:10	0	0	0	1	0	0	0	0	0
CPC014_HCC515_6H:BRD-K99964838-001-03-6:10	0	0	0	0	1	0	0	0	0
CPC014_VCAP_6H:BRD-K99964838-001-03-6:10	0	0	0	0	0	1	0	0	0
CPC014_HEPG2_6H:BRD-K99964838-001-03-6:10	0	0	0	0	0	0	1	0	0
CPC014_HT29_6H:BRD-K99964838-001-03-6:10	0	0	0	0	0	0	0	1	0
CPC014_A549_6H:BRD-K99964838-001-03-6:10	0	0	0	0	0	0	0	0	1
CPC014_PC3_6H:BRD-M64432851-001-01-9:10	1	0	0	0	0	0	0	0	0
CPC014_MCF7_6H:BRD-M64432851-001-01-9:10	0	1	0	0	0	0	0	0	0
CPC014_A375_6H:BRD-M64432851-001-01-9:10	0	0	1	0	0	0	0	0	0
CPC014_HA1E_6H:BRD-M64432851-001-01-9:10	0	0	0	1	0	0	0	0	0
CPC014_HCC515_6H:BRD-M64432851-001-01-9:10	0	0	0	0	1	0	0	0	0
CPC014_VCAP_6H:BRD-M64432851-001-01-9:10	0	0	0	0	0	1	0	0	0
CPC014_HEPG2_6H:BRD-M64432851-001-01-9:10	0	0	0	0	0	0	1	0	0
CPC014_HT29_6H:BRD-M64432851-001-01-9:10	0	0	0	0	0	0	0	1	0
CPC014_A549_6H:BRD-M64432851-001-01-9:10	0	0	0	0	0	0	0	0	1
CPC019_PC3_6H:BRD-K92817986-001-01-7:10	1	0	0	0	0	0	0	0	0
CPC019_MCF7_6H:BRD-K92817986-001-01-7:10	0	1	0	0	0	0	0	0	0
CPC019_A375_6H:BRD-K92817986-001-01-7:10	0	0	1	0	0	0	0	0	0
CPC019_HA1E_6H:BRD-K92817986-001-01-7:10	0	0	0	1	0	0	0	0	0
CPC008_HCC515_6H:BRD-K92817986-001-03-3:10	0	0	0	0	1	0	0	0	0
CPC019_VCAP_6H:BRD-K92817986-001-01-7:10	0	0	0	0	0	1	0	0	0
CPC019_HEPG2_6H:BRD-K92817986-001-01-7:10	0	0	0	0	0	0	1	0	0
CPC019_HT29_6H:BRD-K92817986-001-01-7:10	0	0	0	0	0	0	0	1	0
CPC008_A549_6H:BRD-K92817986-001-03-3:10	0	0	0	0	0	0	0	0	1
CPC020_PC3_6H:BRD-K50398167-236-17-7:10	1	0	0	0	0	0	0	0	0
CPD001_MCF7_6H:BRD-K50398167-323-07-4:10	0	1	0	0	0	0	0	0	0
CPC020_A375_6H:BRD-K50398167-236-17-7:10	0	0	1	0	0	0	0	0	0
CPC020_HA1E_6H:BRD-K50398167-236-17-7:10	0	0	0	1	0	0	0	0	0
CPC002_HCC515_6H:BRD-K50398167-236-12-8:10	0	0	0	0	1	0	0	0	0
CPC002_VCAP_6H:BRD-K50398167-236-12-8:10	0	0	0	0	0	1	0	0	0
CPC018_HEPG2_6H:BRD-K50398167-236-12-8:10	0	0	0	0	0	0	1	0	0
CPC018_HT29_6H:BRD-K50398167-236-12-8:10	0	0	0	0	0	0	0	1	0
CPC018_A549_6H:BRD-K50398167-236-12-8:10	0	0	0	0	0	0	0	0	1
CPC020_PC3_6H:BRD-K68264559-001-09-2:10	1	0	0	0	0	0	0	0	0
CPC020_MCF7_6H:BRD-K68264559-001-09-2:10	0	1	0	0	0	0	0	0	0
CPC016_A375_6H:BRD-K68264559-045-01-6:10	0	0	1	0	0	0	0	0	0
CPC020_HA1E_6H:BRD-K68264559-001-09-2:10	0	0	0	1	0	0	0	0	0
CPC002_HCC515_6H:BRD-K68264559-045-01-6:10	0	0	0	0	1	0	0	0	0
CPC002_VCAP_6H:BRD-K68264559-045-01-6:10	0	0	0	0	0	1	0	0	0
CPC016_HEPG2_6H:BRD-K68264559-045-01-6:10	0	0	0	0	0	0	1	0	0
CPC020_HT29_6H:BRD-K68264559-001-09-2:10	0	0	0	0	0	0	0	1	0
CPC020_A549_6H:BRD-K68264559-001-09-2:10	0	0	0	0	0	0	0	0	1
CPC020_PC3_6H:BRD-K76723084-001-18-2:10	1	0	0	0	0	0	0	0	0
CPC020_MCF7_6H:BRD-K76723084-001-18-2:10	0	1	0	0	0	0	0	0	0
CPC014_A375_6H:BRD-K76723084-001-15-8:10	0	0	1	0	0	0	0	0	0
CPC020_HA1E_6H:BRD-K76723084-001-18-2:10	0	0	0	1	0	0	0	0	0
CPC020_HCC515_6H:BRD-K76723084-001-18-2:10	0	0	0	0	1	0	0	0	0
CPC014_VCAP_6H:BRD-K76723084-001-15-8:10	0	0	0	0	0	1	0	0	0
CPC014_HEPG2_6H:BRD-K76723084-001-15-8:10	0	0	0	0	0	0	1	0	0
CPC014_HT29_6H:BRD-K76723084-001-15-8:10	0	0	0	0	0	0	0	1	0
CPC020_A549_6H:BRD-K76723084-001-18-2:10	0	0	0	0	0	0	0	0	1
CPC020_PC3_6H:BRD-K90027355-001-10-9:10	1	0	0	0	0	0	0	0	0
CPC016_MCF7_6H:BRD-K90027355-001-03-4:10	0	1	0	0	0	0	0	0	0
CPC020_A375_6H:BRD-K90027355-001-10-9:10	0	0	1	0	0	0	0	0	0
CPC020_HA1E_6H:BRD-K90027355-001-10-9:10	0	0	0	1	0	0	0	0	0
CPC020_HCC515_6H:BRD-K90027355-001-10-9:10	0	0	0	0	1	0	0	0	0
CPC020_VCAP_6H:BRD-K90027355-001-10-9:10	0	0	0	0	0	1	0	0	0
CPC016_HEPG2_6H:BRD-K90027355-001-03-4:10	0	0	0	0	0	0	1	0	0
CPC020_HT29_6H:BRD-K90027355-001-10-9:10	0	0	0	0	0	0	0	1	0
CPC020_A549_6H:BRD-K90027355-001-10-9:10	0	0	0	0	0	0	0	0	1
CPD002_PC3_6H:BRD-A81233518-004-11-2:10	1	0	0	0	0	0	0	0	0
CPC011_MCF7_6H:BRD-A81233518-004-13-8:10	0	1	0	0	0	0	0	0	0
CPC009_A375_6H:BRD-A81233518-004-14-6:10	0	0	1	0	0	0	0	0	0
CPC009_HA1E_6H:BRD-A81233518-004-14-6:10	0	0	0	1	0	0	0	0	0
CPC009_HCC515_6H:BRD-A81233518-004-14-6:10	0	0	0	0	1	0	0	0	0
CPC011_VCAP_6H:BRD-A81233518-004-13-8:10	0	0	0	0	0	1	0	0	0
CPC009_HEPG2_6H:BRD-A81233518-004-14-6:10	0	0	0	0	0	0	1	0	0
CPC011_HT29_6H:BRD-A81233518-004-13-8:10	0	0	0	0	0	0	0	1	0
CPC011_A549_6H:BRD-A81233518-004-13-8:10	0	0	0	0	0	0	0	0	1
CPD002_PC3_6H:BRD-K04111260-001-07-6:10	1	0	0	0	0	0	0	0	0
CPC016_MCF7_6H:BRD-K04111260-001-05-0:10	0	1	0	0	0	0	0	0	0
CPC016_A375_6H:BRD-K04111260-001-05-0:10	0	0	1	0	0	0	0	0	0
CPC002_HA1E_6H:BRD-K04111260-001-05-0:10	0	0	0	1	0	0	0	0	0
CPC002_HCC515_6H:BRD-K04111260-001-05-0:10	0	0	0	0	1	0	0	0	0
CPC011_VCAP_6H:BRD-K04111260-001-08-4:10	0	0	0	0	0	1	0	0	0
CPC016_HEPG2_6H:BRD-K04111260-001-05-0:10	0	0	0	0	0	0	1	0	0
CPC011_HT29_6H:BRD-K04111260-001-08-4:10	0	0	0	0	0	0	0	1	0
CPC016_A549_6H:BRD-K04111260-001-05-0:10	0	0	0	0	0	0	0	0	1
CPD002_PC3_6H:BRD-K78692225-001-17-9:10	1	0	0	0	0	0	0	0	0
CPD002_MCF7_6H:BRD-K78692225-001-17-9:10	0	1	0	0	0	0	0	0	0
CPC017_A375_6H:BRD-K78692225-001-11-2:10	0	0	1	0	0	0	0	0	0
CPC001_HA1E_6H:BRD-K78692225-001-11-2:10	0	0	0	1	0	0	0	0	0
CPC001_HCC515_6H:BRD-K78692225-001-11-2:10	0	0	0	0	1	0	0	0	0
CPC001_VCAP_6H:BRD-K78692225-001-11-2:10	0	0	0	0	0	1	0	0	0
CPC017_HEPG2_6H:BRD-K78692225-001-11-2:10	0	0	0	0	0	0	1	0	0
CPC017_HT29_6H:BRD-K78692225-001-11-2:10	0	0	0	0	0	0	0	1	0
CPC017_A549_6H:BRD-K78692225-001-11-2:10	0	0	0	0	0	0	0	0	1
CPD003_PC3_6H:BRD-A36267905-001-01-4:10	1	0	0	0	0	0	0	0	0
CPC018_MCF7_6H:BRD-A36267905-003-12-7:10	0	1	0	0	0	0	0	0	0
CPC018_A375_6H:BRD-A36267905-003-12-7:10	0	0	1	0	0	0	0	0	0
CPC002_HA1E_6H:BRD-A36267905-003-12-7:10	0	0	0	1	0	0	0	0	0
CPC002_HCC515_6H:BRD-A36267905-003-12-7:10	0	0	0	0	1	0	0	0	0
CPC002_VCAP_6H:BRD-A36267905-003-12-7:10	0	0	0	0	0	1	0	0	0
CPC018_HEPG2_6H:BRD-A36267905-003-12-7:10	0	0	0	0	0	0	1	0	0
CPC018_HT29_6H:BRD-A36267905-003-12-7:10	0	0	0	0	0	0	0	1	0
CPC018_A549_6H:BRD-A36267905-003-12-7:10	0	0	0	0	0	0	0	0	1
CPD003_PC3_6H:BRD-K08806317-103-01-7:10	1	0	0	0	0	0	0	0	0
CPD003_MCF7_6H:BRD-K08806317-103-01-7:10	0	1	0	0	0	0	0	0	0
CPC020_A375_6H:BRD-K08806317-001-02-1:10	0	0	1	0	0	0	0	0	0
CPC003_HA1E_6H:BRD-K08806317-050-03-6:10	0	0	0	1	0	0	0	0	0
CPC020_HCC515_6H:BRD-K08806317-001-02-1:10	0	0	0	0	1	0	0	0	0
CPC020_VCAP_6H:BRD-K08806317-001-02-1:10	0	0	0	0	0	1	0	0	0
CPC018_HEPG2_6H:BRD-K08806317-050-03-6:10	0	0	0	0	0	0	1	0	0
CPC018_HT29_6H:BRD-K08806317-050-03-6:10	0	0	0	0	0	0	0	1	0
CPC018_A549_6H:BRD-K08806317-050-03-6:10	0	0	0	0	0	0	0	0	1
CPD003_PC3_6H:BRD-K28453807-003-08-8:10	1	0	0	0	0	0	0	0	0
CPC016_MCF7_6H:BRD-K28453807-003-05-4:10	0	1	0	0	0	0	0	0	0
CPC016_A375_6H:BRD-K28453807-003-05-4:10	0	0	1	0	0	0	0	0	0
CPC003_HA1E_6H:BRD-K28453807-003-05-4:10	0	0	0	1	0	0	0	0	0
CPC003_HCC515_6H:BRD-K28453807-003-05-4:10	0	0	0	0	1	0	0	0	0
CPC003_VCAP_6H:BRD-K28453807-003-05-4:10	0	0	0	0	0	1	0	0	0
CPC016_HEPG2_6H:BRD-K28453807-003-05-4:10	0	0	0	0	0	0	1	0	0
CPC016_HT29_6H:BRD-K28453807-003-05-4:10	0	0	0	0	0	0	0	1	0
CPC016_A549_6H:BRD-K28453807-003-05-4:10	0	0	0	0	0	0	0	0	1
CPD003_PC3_6H:BRD-K43887077-003-18-0:10	1	0	0	0	0	0	0	0	0
CPD003_MCF7_6H:BRD-K43887077-003-18-0:10	0	1	0	0	0	0	0	0	0
CPC018_A375_6H:BRD-K43887077-001-02-8:10	0	0	1	0	0	0	0	0	0
CPC020_HA1E_6H:BRD-K43887077-003-20-6:10	0	0	0	1	0	0	0	0	0
CPC020_HCC515_6H:BRD-K43887077-003-20-6:10	0	0	0	0	1	0	0	0	0
CPC020_VCAP_6H:BRD-K43887077-003-20-6:10	0	0	0	0	0	1	0	0	0
CPC018_HEPG2_6H:BRD-K43887077-001-02-8:10	0	0	0	0	0	0	1	0	0
CPC020_HT29_6H:BRD-K43887077-003-20-6:10	0	0	0	0	0	0	0	1	0
CPC020_A549_6H:BRD-K43887077-003-20-6:10	0	0	0	0	0	0	0	0	1
CPD003_PC3_6H:BRD-K53857191-001-14-4:10	1	0	0	0	0	0	0	0	0
CPC017_MCF7_6H:BRD-K53857191-001-05-2:10	0	1	0	0	0	0	0	0	0
CPC011_A375_6H:BRD-K53857191-001-16-9:10	0	0	1	0	0	0	0	0	0
CPC011_HA1E_6H:BRD-K53857191-001-16-9:10	0	0	0	1	0	0	0	0	0
CPC001_HCC515_6H:BRD-K53857191-001-05-2:10	0	0	0	0	1	0	0	0	0
CPC001_VCAP_6H:BRD-K53857191-001-05-2:10	0	0	0	0	0	1	0	0	0
CPC017_HEPG2_6H:BRD-K53857191-001-05-2:10	0	0	0	0	0	0	1	0	0
CPC017_HT29_6H:BRD-K53857191-001-05-2:10	0	0	0	0	0	0	0	1	0
CPC017_A549_6H:BRD-K53857191-001-05-2:10	0	0	0	0	0	0	0	0	1
