model,cell,TF,r
Ensembles,MCF7,Q16665,0.488990152193196
Ensembles,MCF7,Q92731,0.367360075094261
Ensembles,MCF7,Q99626,-0.0687516892953054
Ensembles,MCF7,Q99814,0.0200948260172289
Ensembles,MCF7,Q9H3D4,-0.163880139856669
Ensembles,MCF7,Q9NQB0,0.301269498133867
Ensembles,MCF7,Q9UJU2,0.221092159218661
Ensembles,MCF7,Q9Y261,-0.0377814111997158
Ensembles,PC3,O00327,0.386373408307025
Ensembles,PC3,O00716,0.154786058328301
Ensembles,PC3,O14593,-0.107404537034932
Ensembles,PC3,O43524,0.528542779931333
Ensembles,PC3,O75030,0.431524788183907
Ensembles,PC3,P01100,0.384474256385825
Ensembles,PC3,P01106,0.528880999576411
Ensembles,PC3,P03372,0.10569190674139
Ensembles,PC3,P04150,0.55423462000507
Ensembles,PC3,P04637,0.204854419472761
Ensembles,PC3,P05412,0.112002305439657
Ensembles,PC3,P05549,0.331139747984744
Ensembles,PC3,P06401,-0.142351148526648
Ensembles,PC3,P08047,0.0491668041083833
Ensembles,PC3,P08651,-0.179077367462674
Ensembles,PC3,P10070,0.311757490344927
Ensembles,PC3,P10242,0.407834744570865
Ensembles,PC3,P10275,0.393997491762457
Ensembles,PC3,P10276,0.483484964099689
Ensembles,PC3,P10914,0.457605265206866
Ensembles,PC3,P11308,0.158220678417914
Ensembles,PC3,P11473,0.279916336056076
Ensembles,PC3,P11831,0.280283156190001
Ensembles,PC3,P14859,-0.155730203156764
Ensembles,PC3,P14921,-0.0735338291886654
Ensembles,PC3,P15036,0.255737170389198
Ensembles,PC3,P15336,0.522781478550148
Ensembles,PC3,P15407,-0.035194615034694
Ensembles,PC3,P15923,0.101284621851222
Ensembles,PC3,P15976,0.583610356500791
Ensembles,PC3,P16220,0.700705902822346
Ensembles,PC3,P17535,0.0886801432777836
Ensembles,PC3,P17542,0.424741711778123
Ensembles,PC3,P17676,0.448518599551188
Ensembles,PC3,P17947,0.632555500917062
Ensembles,PC3,P18146,0.571720705093161
Ensembles,PC3,P18846,0.000368129439183286
Ensembles,PC3,P18848,0.630646314490206
Ensembles,PC3,P18850,0.528249271659329
Ensembles,PC3,P19419,0.359832449733716
Ensembles,PC3,P19544,0.355934768529102
Ensembles,PC3,P19793,0.00259465342460879
Ensembles,PC3,P19838,0.327400509731553
Ensembles,PC3,P22415,0.131062087474892
Ensembles,PC3,P23511,0.455936698075192
Ensembles,PC3,P23769,0.380583411090464
Ensembles,PC3,P23771,0.0506718834476742
Ensembles,PC3,P25490,0.518411090561647
Ensembles,PC3,P26367,0.346707738654035
Ensembles,PC3,P36956,0.261663945176403
Ensembles,PC3,P37231,0.177292600145611
Ensembles,PC3,P37275,0.252548645870679
Ensembles,PC3,P40763,0.483448545805976
Ensembles,PC3,P41235,0.283104685399069
Ensembles,PC3,P42224,0.320105963860267
Ensembles,PC3,P42226,0.24776033132236
Ensembles,PC3,P42229,0.0653106078365879
Ensembles,PC3,P48382,-0.123930568365481
Ensembles,PC3,P48431,0.00817670524746583
Ensembles,PC3,P48436,0.55458917770129
Ensembles,PC3,P49715,0.570136603708189
Ensembles,PC3,P49716,0.280882825969995
Ensembles,PC3,P51692,-0.0350853830514528
Ensembles,PC3,P52630,0.254218301761777
Ensembles,PC3,P55317,0.187073718114895
Ensembles,PC3,P56693,0.275593759682586
Ensembles,PC3,P58012,0.248770608198474
Ensembles,PC3,P84022,0.75189236711816
Ensembles,PC3,P98177,0.473508402949107
Ensembles,PC3,Q00613,0.18035229119208
Ensembles,PC3,Q00653,0.394414785101145
Ensembles,PC3,Q00978,0.393805076785005
Ensembles,PC3,Q01094,0.508797594225336
Ensembles,PC3,Q01196,0.116643892671288
Ensembles,PC3,Q01201,0.46235618853179
Ensembles,PC3,Q01543,0.46696125899938
Ensembles,PC3,Q02447,0.0383614441214577
Ensembles,PC3,Q04206,0.526406338324586
Ensembles,PC3,Q04864,0.546045752489015
Ensembles,PC3,Q06710,0.402404138900952
Ensembles,PC3,Q07869,-0.054229253129966
Ensembles,PC3,Q08050,0.310470075000563
Ensembles,PC3,Q12772,0.0801429754884044
Ensembles,PC3,Q12778,0.490682672611172
Ensembles,PC3,Q13127,0.425350706313144
Ensembles,PC3,Q13469,0.152120209037612
Ensembles,PC3,Q13485,0.681364749225415
Ensembles,PC3,Q13761,0.35051714566705
Ensembles,PC3,Q14186,0.538176706209674
Ensembles,PC3,Q14209,0.343746342623686
Ensembles,PC3,Q14765,0.299971880295139
Ensembles,PC3,Q15672,0.40392656108754
Ensembles,PC3,Q16236,0.538615017574019
Ensembles,PC3,Q16665,0.435386083118435
Ensembles,PC3,Q92731,0.140281657807022
Ensembles,PC3,Q99626,-0.0505685835583404
Ensembles,PC3,Q99814,0.273498933924844
Ensembles,PC3,Q9H3D4,0.16378120920661
Ensembles,PC3,Q9NQB0,0.137307155478537
Ensembles,PC3,Q9UJU2,0.598563347740803
Ensembles,PC3,Q9Y261,0.285187203197909
Ensembles,VCAP,O00327,-0.193512893233361
Ensembles,VCAP,O00716,0.480030653090661
Ensembles,VCAP,O14593,0.237396929173251
Ensembles,VCAP,O43524,0.618789942188438
Ensembles,VCAP,O75030,0.309780272760211
Ensembles,VCAP,P01100,0.318899278958418
Ensembles,VCAP,P01106,0.115144972406272
Ensembles,VCAP,P03372,-0.210490765613064
Ensembles,VCAP,P04150,0.27301902269608
Ensembles,VCAP,P04637,0.193202841191554
Ensembles,VCAP,P05412,0.297705505834427
Ensembles,VCAP,P05549,0.368520954614387
Ensembles,VCAP,P06401,0.280489517774641
Ensembles,VCAP,P08047,0.466503667147319
Ensembles,VCAP,P08651,-0.0897603395183464
Ensembles,VCAP,P10070,-6.89086468578584e-05
Ensembles,VCAP,P10242,0.10886153750448
Ensembles,VCAP,P10275,0.220164683427332
Ensembles,VCAP,P10276,0.250660819146354
Ensembles,VCAP,P10914,0.261406055199116
Ensembles,VCAP,P11308,0.0443902093420326
Ensembles,VCAP,P11473,-0.0510816525803176
Ensembles,VCAP,P11831,0.635460019112645
Ensembles,VCAP,P14859,0.177151029488357
Ensembles,VCAP,P14921,0.0415351241714078
Ensembles,VCAP,P15036,-0.0941485080507051
Ensembles,VCAP,P15336,0.244710463451159
Ensembles,VCAP,P15407,0.291866676751928
Ensembles,VCAP,P15923,0.569314849015002
Ensembles,VCAP,P15976,0.247543525548311
Ensembles,VCAP,P16220,0.523895473561847
Ensembles,VCAP,P17535,0.51602934642224
Ensembles,VCAP,P17542,0.206234566692886
Ensembles,VCAP,P17676,0.424497559877489
Ensembles,VCAP,P17947,0.241067544292659
Ensembles,VCAP,P18146,0.490028014767489
Ensembles,VCAP,P18846,0.631219391137609
Ensembles,VCAP,P18848,0.417276447540247
Ensembles,VCAP,P18850,0.178290379043982
Ensembles,VCAP,P19419,0.4149756921993
Ensembles,VCAP,P19544,0.208640999875974
Ensembles,VCAP,P19793,0.215600840521638
Ensembles,VCAP,P19838,0.431364411521195
Ensembles,VCAP,P22415,0.313829446279623
Ensembles,VCAP,P23511,0.073456932998491
Ensembles,VCAP,P23769,0.336596717724954
Ensembles,VCAP,P23771,0.52975944337649
Ensembles,VCAP,P25490,0.28315444131938
Ensembles,VCAP,P26367,0.123800261356201
Ensembles,VCAP,P36956,0.278809396064335
Ensembles,VCAP,P37231,0.506906380118635
Ensembles,VCAP,P37275,0.221974326366563
Ensembles,VCAP,P40763,0.120326145714501
Ensembles,VCAP,P41235,-0.0157994741899361
Ensembles,VCAP,P42224,0.485723091838411
Ensembles,VCAP,P42226,-0.02233944190057
Ensembles,VCAP,P42229,0.284616820282124
Ensembles,VCAP,P48382,0.255235086903607
Ensembles,VCAP,P48431,0.0634520254957848
Ensembles,VCAP,P48436,0.0251741772900148
Ensembles,VCAP,P49715,0.0958752226970278
Ensembles,VCAP,P49716,0.242540665260042
Ensembles,VCAP,P51692,-0.0135890265969386
Ensembles,VCAP,P52630,0.153394488499364
Ensembles,VCAP,P55317,0.266644905935607
Ensembles,VCAP,P56693,0.160975263788723
Ensembles,VCAP,P58012,0.56772541829924
Ensembles,VCAP,P84022,0.212117432630529
Ensembles,VCAP,P98177,0.394762895680902
Ensembles,VCAP,Q00613,0.198050398191938
Ensembles,VCAP,Q00653,0.548217449528442
Ensembles,VCAP,Q00978,0.278132569486487
Ensembles,VCAP,Q01094,0.0389658394648917
Ensembles,VCAP,Q01196,0.360447191702991
Ensembles,VCAP,Q01201,0.189156107116713
Ensembles,VCAP,Q01543,0.291291700074968
Ensembles,VCAP,Q02447,-0.164154284426758
Ensembles,VCAP,Q04206,0.02602841506441
Ensembles,VCAP,Q04864,0.0653559718036922
Ensembles,VCAP,Q06710,0.00473753508344158
Ensembles,VCAP,Q07869,-0.0132389450596393
Ensembles,VCAP,Q08050,0.774722635551935
Ensembles,VCAP,Q12772,-0.0409013397454916
Ensembles,VCAP,Q12778,0.370559643205655
Ensembles,VCAP,Q13127,0.169119110761917
Ensembles,VCAP,Q13469,0.23073216155713
Ensembles,VCAP,Q13485,0.501087684964659
Ensembles,VCAP,Q13761,0.187156690682707
Ensembles,VCAP,Q14186,0.592068505497175
Ensembles,VCAP,Q14209,0.648959933939105
Ensembles,VCAP,Q14765,0.240902679776412
Ensembles,VCAP,Q15672,0.137699931915292
Ensembles,VCAP,Q16236,0.556236390149888
Ensembles,VCAP,Q16665,0.652383505714859
Ensembles,VCAP,Q92731,0.14364435323051
Ensembles,VCAP,Q99626,0.168545827495275
Ensembles,VCAP,Q99814,0.00482723726337604
Ensembles,VCAP,Q9H3D4,0.272866929843057
Ensembles,VCAP,Q9NQB0,0.222765761824014
Ensembles,VCAP,Q9UJU2,0.0564455199620853
Ensembles,VCAP,Q9Y261,0.112392868778769
