,O00327,O00716,O14593,O43524,O75030,P01100,P01106,P03372,P04150,P04637,P05412,P05549,P06401,P08047,P08651,P10070,P10242,P10275,P10276,P10914,P11308,P11473,P11831,P14859,P14921,P15036,P15336,P15407,P15923,P15976,P16220,P17535,P17542,P17676,P17947,P18146,P18846,P18848,P18850,P19419,P19544,P19793,P19838,P22415,P23511,P23769,P23771,P25490,P26367,P36956,P37231,P37275,P40763,P41235,P42224,P42226,P42229,P48382,P48431,P48436,P49715,P49716,P51692,P52630,P55317,P56693,P58012,P84022,P98177,Q00613,Q00653,Q00978,Q01094,Q01196,Q01201,Q01543,Q02447,Q04206,Q04864,Q06710,Q07869,Q08050,Q12772,Q12778,Q13127,Q13469,Q13485,Q13761,Q14186,Q14209,Q14765,Q15672,Q16236,Q16665,Q92731,Q99626,Q99814,Q9H3D4,Q9NQB0,Q9UJU2,Q9Y261
CPC016_A375_6H:BRD-K83637872-001-01-7:10,0.050225705,-0.0042434335,-0.0013880134,0.0518516,-0.0076658726,0.0009378791,0.024458528,-0.005032584,0.02648443,0.017916381,-0.033687532,-0.0007121265,0.007035196,-0.02895996,-0.009543419,-0.02229166,-0.005736828,0.09789355,-0.061404794,-0.123781025,-0.061445117,0.003370136,-0.10732621,-0.06712082,-0.068974316,-0.07768035,-0.02851379,0.0053455383,0.043674797,-0.05100906,-0.08763313,-0.027005315,-0.05093324,0.056571484,-0.23406234,-0.032019973,-0.054471314,0.10971129,0.052119702,-0.038855195,0.029323578,-0.008812249,-0.006734997,-0.016572356,0.011287153,-0.06682709,-0.040211946,0.021498144,-0.11018455,0.0001616478,0.03368658,-0.01698947,-0.111192465,-0.00022798777,-0.12546629,-0.07897213,-0.059309185,-0.002954483,-0.04650873,-0.05885148,-0.06194538,-0.04285273,-0.06274846,0.027672917,0.008124143,-0.016940475,0.04014185,0.028954595,0.019682795,-0.02241826,0.0075733066,-0.013334125,0.036513448,-0.060750723,-0.012147367,0.047965437,-0.007196158,-0.033068806,-0.030920058,-0.10035318,-0.0065554976,-0.00081688166,-1.7255545e-05,0.10413508,0.076490015,0.008984953,0.1126198,-0.039212584,0.0023360848,0.054628074,-0.11094239,-0.0510526,0.05768445,0.03991869,-0.010454059,-0.022574008,-0.07065302,-0.037552834,0.085038275,0.06480208,-0.08798212
CPC016_A375_6H:BRD-K84175871-003-02-2:10,0.03568402,-0.025424391,-0.0015224814,0.04168558,-0.02016753,-0.004049301,0.013075709,0.009712368,0.023752451,0.0041747093,-0.0027501285,6.7055225e-06,0.012104586,-0.040884554,-0.010267198,-0.041851044,-0.00087186694,0.07873735,0.030981272,-0.10388601,-0.043485105,0.06051281,-0.10153675,-0.007080555,-0.054883003,-0.04987243,0.0017229021,0.0066914707,0.02909419,-0.03985852,-0.09194797,-0.010796249,-0.01978141,0.039668083,-0.15569893,-0.017982125,-0.03144905,-1.4901161e-06,0.0,-0.031470537,-0.0024048686,-0.010056376,0.0014585853,-0.0106239915,0.005170524,-0.07168156,0.002695173,0.012224674,-0.09935951,-0.0035069287,0.027308404,-0.02393943,-0.108285695,0.035584092,-0.0879817,-0.061894804,-0.012592137,-0.003493011,-0.021463454,0.0456976,-0.031599715,-0.01552242,-0.0053979456,0.07317686,0.009535059,-0.0063919425,0.063830614,0.023975149,-0.023564786,-0.013556242,0.0014221072,0.049456984,0.029021084,-0.012424797,-0.0090536475,0.06284708,-0.008881509,-0.044852436,-0.018145174,-0.034434795,0.023331761,-0.024692953,-4.169345e-05,0.09759852,0.06959364,0.008433878,0.08511987,-0.03209442,0.004052043,-0.0066877604,-0.10847646,-0.04898104,0.018479764,0.008626342,0.0029358864,-0.019003242,-0.04519853,-0.031147689,0.07399854,0.06012681,-0.11039767
CPC016_A375_6H:BRD-K87510569-001-01-0:10,0.023472488,-0.0138631165,-0.0010010004,0.060654074,-0.029198706,0.003931284,0.028049707,0.009936392,-0.007819265,-0.0379906,-0.0023810565,-2.5719404e-05,0.024407297,-0.044911534,-0.01771751,0.009022832,-0.0012387037,0.12538625,-0.021587834,-0.13425112,-0.0805459,0.0016074777,-0.094343245,-0.0553433,-0.07433432,-0.09976664,-0.04580748,0.009291664,0.044028074,-0.05057186,-0.08022082,-0.035058558,-0.06630641,0.06571405,-0.31399718,-0.048916817,-0.040045798,0.033942282,0.019204915,0.007851481,0.023341894,0.02346617,0.022695959,-0.026665926,0.01738,-0.09992534,-0.03906913,0.031354994,-0.09368664,-0.012701392,0.02279085,-0.025133252,-0.13013166,0.027598083,-0.103444636,-0.07325652,-0.010065556,-0.0021173954,-0.051322103,0.043093175,-0.09553775,-0.044646382,-0.005587667,0.06765321,0.015925214,-0.006685436,0.07555181,0.019876838,-0.010117859,-0.012695909,-0.011126399,0.04483813,0.04137683,-0.046017706,0.02845174,0.057611197,-0.011642456,0.039838195,-0.03646326,-0.08304465,0.01461187,0.00049453974,1.168251e-05,0.10620153,0.04937303,0.042571157,0.12972505,-0.045791447,0.005575359,0.03857121,-0.11373487,-0.08141896,0.09690067,-0.020882428,-0.046117842,-0.029864222,-0.10463807,-0.024690121,0.11897701,0.1013695,-0.18088093
CPC016_A375_6H:BRD-K87696786-003-01-0:10,0.058370948,0.008067429,-0.00126791,0.07508907,-0.02255088,0.036753148,0.038627982,0.015407234,-0.021280915,0.01027301,0.0156033635,5.9723854e-05,0.030083016,-0.015644431,-0.016716301,-0.032612562,-0.005971819,0.1442829,0.03555049,-0.14795333,-0.06034577,0.04274538,-0.09838098,-0.06709018,-0.05212128,-0.066399544,0.03977406,0.010561705,0.06015575,-0.076360285,-0.083633244,-0.028223485,-0.08279234,0.082100555,-0.32656303,-0.019415677,-0.0444687,-0.024792075,0.03223586,0.00579834,0.04771948,0.019828796,0.03296897,-0.021799833,0.01096952,-0.11513358,-0.057442576,0.03127411,-0.13545775,0.005139798,0.059545994,-0.025346518,-0.13140956,0.035523564,-0.08333182,-0.09916073,-0.0123716,-0.002655387,-0.06636977,-0.022415698,-0.06195283,-0.053078532,0.003040433,0.09388673,0.0150989,-0.010484755,0.09144628,0.030139849,0.026547432,0.04729089,-0.01369071,0.09189531,0.08090538,-0.060760498,0.02389592,0.087976575,-0.011624366,0.029591084,-0.009191036,-0.11100811,0.015776783,0.011223674,3.027916e-05,0.1528116,0.11092618,0.05752477,0.15674382,-0.048701406,-0.012184143,0.058624685,-0.130061,-0.07923272,0.11599296,0.030273914,0.02721721,-0.029845566,-0.1969237,-0.022816181,0.124567896,0.120913714,-0.16094932
CPC011_A375_6H:BRD-K92984783-003-04-0:10,-0.043147802,-0.04846549,-0.0010439754,0.11309302,-0.005359888,0.0059057176,-0.08363384,0.0020134747,0.05009979,0.043170303,0.11754784,0.00045129657,-0.009646744,-0.022696108,0.0070914626,-0.03672272,0.0014435649,-0.067712665,-0.10093549,0.15397763,0.048042744,-0.06500393,-0.040758252,0.07725307,0.0009563565,0.049476057,-0.010253966,0.009524047,-0.017057717,0.10236317,0.019961536,0.011206627,0.044516027,0.00042545795,0.14689924,-0.034252107,-0.056734025,-0.0057593584,-0.024522156,-0.07533246,-0.060207725,-0.0031753182,0.09475149,0.01608789,-0.01127404,0.060532093,0.04410097,0.018358558,0.026514053,-0.0071261227,-0.024303436,0.002555132,0.065196514,0.092092484,0.16721317,0.047799557,0.12601703,-0.002554953,0.0074035525,0.06462993,0.06068763,0.04569316,0.1091997,-0.03681791,-0.007078305,0.04035473,0.04428512,-0.004060924,0.0010436773,-0.03707862,-0.030846536,-0.06549388,-0.0948832,0.0816969,0.044266343,0.1009562,0.0048509836,0.104643285,0.048258573,0.11389178,0.033114493,-0.08005178,8.162856e-05,-0.0012051761,-0.032333583,-0.009658575,-0.02169618,0.0264135,-0.038974404,-0.09325117,0.0038630664,0.034995824,0.037686974,-0.048800886,0.09069437,0.027052462,0.030891776,0.0049589276,0.018736303,0.0027184486,0.033877805
CPC017_A375_6H:BRD-K94176593-001-02-9:10,0.01299265,0.015273064,0.0005016327,-0.02815798,-0.03307855,0.058875054,0.009022117,0.036424994,-0.19079423,-0.065751195,0.013069667,9.49502e-05,0.056041777,0.029724598,-0.02673027,0.025226533,0.0012614131,0.15357065,0.03682393,-0.13251948,-0.06432897,-0.005109668,-0.0076351166,-0.077636,0.061554372,-0.06716916,0.057974637,0.010034487,0.04982543,-0.09693891,-0.025792062,-0.010879517,-0.05716443,0.09849432,-0.2985843,-0.0026261806,0.00667876,-0.103525996,-0.011810571,0.11551207,0.07603222,-0.022638917,0.06482202,-0.018400252,0.010843456,-0.15896171,-0.07869829,0.03121531,-0.116939664,-0.01982902,0.0447942,-0.028202891,-0.082829595,-0.0036917329,-0.14327526,-0.065919876,0.06582472,0.0023832917,-0.07826096,0.00876531,-0.06060171,-0.04590431,0.086283594,0.011916399,0.02420795,-0.0055758357,0.09689972,0.022347078,0.005080104,0.06500554,-0.047858417,0.0030861795,0.11405665,-0.08192462,0.058553517,0.038518906,-0.0062864125,0.10815868,0.024861395,-0.081409335,0.042126194,0.06770736,6.368756e-05,0.05736673,0.120028555,0.081082106,0.18695009,-0.036168516,0.047421634,0.05503723,-0.103921026,-0.06957725,0.10791591,0.019135863,0.0600906,-0.040112972,-0.25019586,-0.027980387,0.14480904,0.14849404,-0.19589642
CPC016_A375_6H:BRD-K94832621-001-01-5:10,0.018305153,0.016395867,-0.00057297945,0.0020920336,-0.016611636,-0.046427518,0.014276087,0.0060670376,0.03667158,-0.028276473,-0.018040717,-0.0012447834,0.004088685,-0.024138153,-0.00827086,0.014391661,-0.00177297,0.124963745,0.004371375,-0.15302491,-0.08508623,0.002355069,-0.07403165,-0.03508562,-0.08374077,-0.100483894,-0.06256372,0.0051593035,0.039087236,-0.071404874,-0.07750821,-0.04183376,-0.04703039,-0.007434219,-0.273769,-0.059155107,-0.043273985,-0.14702857,-0.025148004,0.039274633,0.0038697124,0.0034340024,-0.09297782,-0.041348696,0.025542974,-0.09077871,-0.01003854,0.0025583506,-0.09943098,-0.046829566,-0.014433563,-0.02329737,-0.14233771,-0.021915853,-0.11756581,-0.098397434,-0.04255104,-0.0013042092,-0.048386753,0.020222336,-0.14137211,-0.05266899,-0.032804072,0.019778907,0.008183792,-0.009887755,0.03455767,0.021352798,-0.048286498,-0.044846058,0.046910882,0.02091971,0.08339405,-0.01171127,-0.036734402,-0.016701043,-0.007867396,-0.09024319,-0.08605918,-0.068219244,-0.012284189,0.04374057,-3.0249357e-05,0.04843855,0.07989624,-0.00025042892,0.064600155,-0.067955494,0.0071297884,0.08028945,-0.124519855,-0.071915895,-0.0501146,-0.006169617,0.0028701723,-0.032355428,-0.107117265,-0.02869457,0.11162478,0.0937992,-0.16302812
CPC016_A375_6H:BRD-K96862998-001-03-1:10,0.03361109,-0.005307853,-0.0007941127,0.014254391,-0.020888269,0.0012440681,0.047729313,0.003301844,-0.08761546,-0.037287146,-0.0025518537,0.00022485852,0.013519585,-0.043466926,-0.017372608,-0.0042334795,-0.0033809245,0.10282017,0.008921742,-0.14610863,-0.065559804,0.023653686,-0.10070139,-0.07923621,-0.0013943911,-0.07125315,-0.013522983,0.0053762645,0.056206435,-0.07165259,-0.0830552,-0.040107578,-0.084352255,0.07321744,-0.27739146,-0.058045328,-0.03550452,0.007391572,-0.0023903549,0.002564907,0.037350833,0.001848638,0.033239245,-0.028671265,0.01887399,-0.13750818,-0.07414617,0.022598982,-0.13322544,0.0045140684,0.0536713,-0.013529718,-0.13252169,0.04923369,-0.11543536,-0.09650287,0.03074634,-0.0014724135,-0.060450554,-0.0029322207,-0.10346109,-0.057861865,0.0080651045,0.120458394,0.015351191,-0.006231308,0.04525292,0.02206406,-0.004345596,-0.015604496,-0.008367479,0.09230897,0.08939636,-0.013283074,0.016356945,0.053475082,-0.010447353,0.031508446,-0.040436834,-0.16343474,0.015355557,0.02394104,2.476573e-05,0.117069826,0.08152276,0.05107948,0.1192237,-0.05060321,0.0005431771,0.09283352,-0.12808022,-0.068113595,0.041847378,0.0014187992,-0.017592847,-0.026421636,-0.17290275,-0.026254207,0.13788319,0.097982675,-0.19970897
CPC018_A375_6H:BRD-A23072235-050-09-4:10,-0.014329821,-0.02510935,-0.0017798543,0.08552933,-0.017423213,0.013708174,-0.073854744,0.00020724535,0.021875978,0.027868584,0.06931034,0.0010618865,0.0060569644,-0.06678569,0.0024866164,-0.03436786,0.0051056147,-0.13099799,0.0022108406,0.13891959,0.055740654,0.01850617,-0.042800665,0.09847593,0.022435665,0.07220566,-0.015771568,0.01812002,-0.0019237101,0.04673201,0.009489715,0.010050714,0.03377056,-0.024840057,0.1645362,0.007075131,-0.051265955,0.025932252,0.014890581,-0.06614578,-0.045468748,0.045386553,0.08277607,0.02402097,-0.015252054,0.041389406,0.04737194,0.028245598,-0.056478858,-0.00651899,0.08722061,0.030263007,0.018522888,0.08121283,0.14485526,0.028624743,0.0070177317,-0.004306376,-0.022060215,0.08864951,0.083002985,0.024056584,0.037455678,0.16366947,-0.0018830746,0.020254493,-0.02398163,0.017893001,-0.004676819,0.0036745071,0.02392149,0.14803807,-0.06718534,0.041591793,0.016405344,0.12982813,0.0014986098,0.047633648,-0.03806427,-0.032900274,0.04754941,-0.09674895,8.022785e-05,0.034270823,0.0044926405,-0.023135722,-0.0084773,0.072975755,-0.031237066,-0.04806626,-0.01037094,0.0319947,0.10109764,-0.037154496,0.060580105,0.039089024,0.038883716,0.022169262,0.051917136,0.0168778,0.034005046
CPC018_A375_6H:BRD-A29289453-001-03-9:10,-0.019789755,-0.022694528,-0.0018503666,0.119528085,-0.016409993,-0.0016300976,-0.08720279,0.0020579845,-0.017516822,0.06684193,0.10983899,0.0006766021,0.016113892,-0.082193166,0.0030160546,-0.06603539,0.0020724535,-0.12472114,-0.0034372061,0.16322249,0.027355134,0.013238639,-0.029218435,0.071440995,-0.014823496,0.031873524,-0.04367143,0.009442762,-0.021903783,0.042772412,-0.023752451,0.00056129694,0.017742991,-0.021100283,0.15002769,-0.05363041,-0.075734854,-0.07064736,-0.010548174,-0.03148973,-0.055134237,0.069701284,0.12796032,0.014813244,-0.009469688,0.032737315,0.041420266,0.029907942,-0.10531938,-0.01897496,0.0832175,0.025668502,0.020080358,0.074827984,0.22302043,0.018936515,0.09396115,-0.0045042634,-0.034786522,0.08402686,0.052717716,0.034118384,0.10359308,0.27955866,-0.002427578,0.0362643,0.0064728856,0.019277424,-0.013629347,-0.057904124,0.0023777485,0.24874432,-0.07227492,0.078148246,0.031565428,0.1711252,-0.0052855313,0.10102448,-0.010136247,-0.019862294,0.059746668,-0.12641573,3.877282e-05,0.07651618,0.06761482,-0.019105852,-0.028826863,0.08635688,-0.040245354,-0.069382966,-0.020590931,-0.0018712878,0.116019905,-0.06307113,0.043971837,0.0403035,0.004221797,0.03121695,0.07548189,0.033760667,0.0076960325
CPC018_A375_6H:BRD-A89337244-001-01-1:10,-0.025795847,-0.04322985,-0.0018393993,0.083035916,-0.01516515,0.023228705,-0.06571889,0.012604639,-0.006190121,0.047805518,0.0887427,0.001061976,0.020531446,-0.07068536,-0.00027528405,-0.05477488,0.0019946694,-0.11526379,0.026247278,0.108424485,0.049667865,0.0379799,-0.036674142,0.07372704,0.045261085,0.061080366,-0.042939603,0.016811013,-0.0052493513,0.020593941,-0.036608994,-0.000300467,0.037271142,-0.03132215,0.12849066,-0.034600914,-0.06399864,-0.025112748,-0.005636841,0.0014876127,-0.044034004,0.007837653,0.0929503,0.012444466,-0.008348823,0.014322221,0.040008128,0.032267272,-0.08107138,0.0030361116,0.06395382,0.02591765,-0.0060862303,0.06856032,0.14992118,0.017180651,0.11386415,-0.0044722557,-0.044110954,0.0859499,0.0444133,0.019171834,0.106463164,0.23070045,0.0007587075,0.032012105,-0.024986655,0.018854469,-0.020807773,0.0031942725,0.030171126,0.20287293,-0.06718147,0.07058498,0.016463935,0.15573758,-0.0016059875,0.062417567,-0.04335001,0.027109176,0.033020943,-0.07802391,5.7429075e-05,0.054411054,0.047459513,0.0038554668,0.0013515651,0.061109245,-0.033779263,-0.051765323,-0.018468916,0.0013893545,0.1162785,-0.059322476,0.09452835,0.031230837,0.012869239,0.020029694,0.105258256,0.054660022,-0.0014565587
CPC016_A375_6H:BRD-K04146668-001-01-3:10,0.039657593,-0.0496352,-0.001819849,0.06855014,-0.024677396,0.00792408,-0.03261608,0.023063138,0.043236494,-0.0097543,0.054333866,-0.00042450428,0.023635834,-0.04862404,-0.0077361166,-0.018826902,0.0005593896,0.046232164,0.025042132,-0.088208735,-0.015794516,-0.015158027,-0.097347856,0.015273303,-0.024405003,-0.011613965,-0.026059508,0.013917699,0.018249452,-0.005626142,-0.09404397,-0.017609,-0.0030722618,0.04352197,-0.0006572604,-0.038608074,-0.06767529,-0.06682384,-0.0032436252,0.021432161,-0.027273357,0.017523646,0.09096336,-0.012100875,0.0059265494,-0.025846064,0.007582858,0.044783324,-0.0966382,0.01266019,0.04007083,-0.019200146,-0.119351685,0.046237662,-0.07043463,-0.024259418,-0.040180087,-0.0044306517,-0.029814005,0.017021,-0.03369823,0.010007799,-0.04618618,0.14042118,0.008550927,-0.0069130063,0.05792123,0.026408046,-0.046423435,-0.035870075,-0.0063589215,0.10982463,-0.022787273,0.022128522,0.031814218,0.092173696,-0.007279426,0.075289994,-0.030961722,-0.07864833,0.027517796,-0.051638424,1.7881393e-07,0.07609016,0.099541694,0.010911226,0.1095368,-0.032905817,0.004180789,-0.034322858,-0.120002,-0.060206234,0.106232375,0.017500877,0.024057388,-0.009206772,-0.010890618,-0.023776263,0.047700167,0.04787287,-0.056870222
CPC016_A375_6H:BRD-K05528470-305-01-4:10,0.053112805,-0.026630461,-0.00092983246,0.006695032,-0.022009075,0.03207776,0.044536293,0.02196312,-0.085933656,-0.068097115,0.028591782,-0.0005815327,0.04519078,-0.023303986,-0.02666828,0.0024103522,-0.006426722,0.16296346,-0.011734933,-0.19008064,-0.094442606,-0.0020257533,-0.11081958,-0.069856375,-0.05828178,-0.11535919,-0.02967602,0.0036589652,0.06409767,-0.091190875,-0.10356188,-0.030243486,-0.07897985,0.07141781,-0.34174812,-0.06855589,-0.047668695,-0.061624944,-0.0025901496,-0.01650709,0.02517128,0.03337586,0.058875263,-0.03707871,0.023628473,-0.12546131,-0.06527299,0.025837809,-0.1670289,-0.0057583004,0.07597965,-0.035922945,-0.14638674,0.027339846,-0.15426755,-0.096636295,0.0099699795,-0.0018260479,-0.07382673,-0.024845779,-0.12838736,-0.03362581,0.024411112,0.12823382,0.023224756,0.010706186,0.08447245,0.029563338,-0.034489483,-0.0374555,-0.0067103505,0.09610787,0.07681018,-0.032421917,0.034226716,0.048784375,-0.0126129985,0.064799935,-0.041659534,-0.118964374,0.029237658,0.0067541003,-7.95722e-06,0.11167437,0.08574855,0.08573091,0.16404173,-0.050653994,-0.0056475997,-2.7120113e-05,-0.14231443,-0.08566165,0.050935358,0.020436764,0.012538791,-0.035924613,-0.2668249,-0.036605567,0.15206265,0.14083388,-0.19022417
CPC011_A375_6H:BRD-K06753942-001-11-1:10,-0.040011227,-0.051874697,-0.0023103952,0.08855608,-0.0030703545,0.013375014,-0.06998342,-0.006713301,0.069879085,0.05485207,0.07800898,0.0006508529,-0.021039188,-0.025232255,0.00549984,-0.04174,0.00325948,-0.07546154,-0.03837897,0.1789513,0.05805719,-0.06654745,0.018621325,0.064003766,0.017131984,0.060745716,0.02530843,0.0087337345,-0.022205263,0.09162924,0.035612345,0.013105035,0.026552796,-0.017823875,0.11375444,0.0070893764,-0.05120033,0.06507015,0.00031977892,-0.043845415,-0.04514867,-0.030876756,0.03265354,0.027127802,-0.014710724,0.054613203,0.041507155,-0.0029262602,0.04607013,0.0031026453,0.032413423,0.007149577,0.05913773,0.07592441,0.22317958,0.029610991,0.08718106,-0.0054293275,0.0061008334,0.06849128,0.081882656,0.03223914,0.0640074,0.06923735,-0.0054897815,0.020750582,0.02852583,-0.0036194623,0.00026521087,-0.018339038,-0.0077319145,0.084361255,-0.07122713,0.062198848,-0.0017715693,0.06346887,0.0009508729,0.013998926,0.045871854,0.1157268,0.045361757,-0.054481745,-3.862381e-05,0.029776365,-0.050378352,-0.025030136,-0.0042459965,0.008701146,-0.030002236,-0.07464403,0.009296358,0.056398988,-0.03971079,-0.06053084,0.058935136,0.024845839,0.024771467,0.01846376,-0.01234436,-0.023423374,0.036015317
CPC017_A375_6H:BRD-K07691486-001-04-9:10,-0.016328156,-0.022871584,-9.697676e-05,0.03455949,-0.017210662,-0.033828586,0.0772022,-0.013525151,0.003808707,-0.021227032,-0.01862377,-0.000826776,-0.01116541,-0.059845775,-0.0057245493,-0.05266875,-0.0009537339,0.05106248,-0.062051013,-0.036943793,-0.046744168,-0.04687354,-0.063235044,-0.08307192,-0.031733394,-0.05478385,-0.09240019,-0.007466957,0.033078045,-0.0185076,-0.05561638,-0.017891705,-0.017915428,0.00916557,-0.11592066,-0.07070249,-0.049880862,-0.082150936,-0.016429394,-0.0074655414,0.027711809,-0.008479238,0.044200182,-0.023215711,0.01744765,-0.08856538,-0.030911267,0.022222817,-0.09719974,-0.030383334,-0.005501926,-0.017198086,-0.07229015,-0.05492747,-0.03231871,-0.038927317,0.052690715,-2.1994114e-05,-0.008246601,-0.03729734,-0.09533751,-0.008899301,0.04723382,0.15283218,0.004639834,0.0045517087,0.032675326,0.011006683,0.019126028,-0.028028786,-0.020177305,0.14359444,-0.015494913,0.02133298,0.018859208,0.05812648,-0.007733345,0.039412618,0.00063720345,-0.082095325,-0.0040962994,-0.025515944,-2.0563602e-05,0.09115204,0.089022934,0.0126054585,0.06592591,0.013286591,-0.028515637,-0.01382345,-0.060889125,-0.05841136,0.06984246,-0.07023209,-0.016548038,7.510185e-05,-0.15706405,-0.046009064,0.04665929,0.028786063,-0.10594922
CPC016_A375_6H:BRD-K10042277-001-04-3:10,0.04541114,-0.02406022,-0.0015130043,0.05791226,-0.02558893,0.04573503,0.053331435,0.012845546,-0.011079311,0.016601205,-0.017160207,0.00066813827,0.019923568,-0.02435726,-0.01700461,-0.04434043,-0.0028509796,0.12576799,0.014664605,-0.12652057,-0.06371611,0.054980904,-0.096416,-0.076865375,-0.0395329,-0.08197653,-0.0013611317,0.0039375275,0.05522427,-0.051255107,-0.08341873,-0.02597797,-0.06426793,0.06986913,-0.28468436,-0.03664583,-0.049315512,0.032961488,0.008330733,-0.011842549,0.023904622,0.037736893,0.020179689,-0.026831627,0.016296983,-0.12202448,-0.025756538,0.010770142,-0.11434835,0.003986761,0.10715979,-0.023905635,-0.092570156,0.048012152,-0.05996585,-0.055181384,-0.0039550066,-0.0033595562,-0.056335807,0.055029556,-0.089749664,-0.044255972,0.02068752,0.09651384,0.015372843,-0.015360355,0.0830915,0.02593781,0.0067227185,0.008063436,0.0017026067,0.07188371,0.066734135,-0.029054493,0.0045152307,0.05766046,-0.009305239,0.01898089,-0.014434725,-0.11235982,-0.010810405,-0.004085541,2.4080276e-05,0.12937155,0.11193633,0.075128675,0.14469191,-0.050332785,-0.0008812547,0.046236515,-0.0939154,-0.04396543,0.052904963,0.009196043,-0.013323545,-0.026242286,-0.10916896,-0.016343772,0.118603796,0.10318959,-0.18782055
CPC018_A375_6H:BRD-K10843433-001-12-8:10,-0.009887606,-0.049275786,-0.001701951,0.11049324,-0.016997695,-0.009103417,-0.07077181,-0.005975753,-0.055596203,0.03997898,0.082401425,0.00066259503,0.006772086,-0.066764206,-0.0020493865,-0.0657599,0.004330665,-0.10687986,-0.049767584,0.15644735,0.023031533,0.011663914,-0.038962305,0.060368568,-0.014575541,0.03228283,-0.08245462,0.01538524,-0.015252382,0.039128542,-0.015711308,-0.0014403164,0.020483255,-0.03614998,0.107494995,-0.045081675,-0.06076002,-0.058614373,-0.007831544,-0.046866477,-0.040041685,0.048666716,0.09593736,0.006438732,-0.0041664243,0.028362155,0.03680682,0.029163778,-0.07833159,-0.013025105,0.046491623,0.015540659,0.019056529,0.03242293,0.20437428,0.01129517,0.073284805,-0.0040653944,-0.016559958,0.07392804,0.021476537,0.030193299,0.09808132,0.23965362,0.0025541037,0.0429793,-0.00077214837,0.013923079,0.0025367439,-0.012985945,0.028393954,0.22121571,-0.07661164,0.06087777,0.0142531395,0.13616851,-0.0041505694,0.0704619,-0.041201293,0.015776455,0.032348096,-0.09932417,1.001358e-05,0.076596856,0.04281363,-0.03277403,-0.03692609,0.076203346,-0.033034742,-0.07226783,-0.017399043,-0.023600549,0.0994975,-0.034283757,0.016055524,0.035014123,0.010007992,0.021675825,0.04221022,0.004665971,0.010938108
CPC017_A375_6H:BRD-K12867552-001-01-3:10,0.068678886,0.06613839,0.017808914,-0.126243,-0.020328224,0.041072458,0.120299876,0.020189464,-0.11052227,-0.108676314,0.029347956,-0.0025922656,0.047772035,0.056423992,-0.014373839,0.038615167,-0.0069787204,0.10139185,0.011748999,-0.1282776,-0.101409435,0.042521656,-0.03395468,-0.10239294,0.016487777,-0.122115016,-0.019736648,-0.00526686,0.054600358,-0.10207915,-0.040153384,-0.041702002,-0.12378383,0.05068198,-0.31747785,-0.033232808,0.014996052,-0.12941092,-0.03431043,0.024719357,0.10607964,-0.029202044,0.00989446,-0.027826488,0.020670474,-0.17615086,-0.115660265,-0.016546011,-0.13088864,-0.12567557,5.2034855e-05,-0.007290423,-0.05919662,-0.05805224,-0.052920997,-0.09853265,0.084822595,0.029254079,-0.068740666,-0.12721407,-0.11083484,-0.07210022,0.0871461,-0.02848041,0.014465481,0.002866447,0.013766766,0.025294393,-0.0220128,-0.05030203,-0.040439308,-0.060541898,0.13267836,-0.06490946,0.05210638,-0.042487025,-0.013638914,0.08049479,-0.0057148337,-0.13261497,0.04689035,0.16075748,6.4373016e-05,-0.07450962,0.1109232,0.1031892,0.14399904,-0.05933249,0.051366806,0.13108283,-0.0792824,-0.10491496,-0.05979812,0.08297622,0.0007558465,-0.039791852,-0.05526623,-0.058172047,0.20474982,0.1154961,-0.21956593
CPC017_A375_6H:BRD-K13646352-001-01-2:10,0.049040377,-0.011574924,-0.0006015301,0.028871477,-0.035367966,0.03702444,0.13532585,-0.01482895,-0.09741947,-0.041599512,-0.021955758,0.00020059943,-0.004820764,-0.023503304,-0.025331795,-0.04428768,-0.00035268068,0.13842575,-0.054310814,-0.11419749,-0.088092744,-0.029218853,-0.07699746,-0.15277779,-0.018508375,-0.1136916,-0.061628163,0.009986505,0.071258724,-0.05861187,-0.085869074,-0.02338925,-0.052191436,0.062095374,-0.29448977,-0.087212145,-0.023966193,-0.16848129,-0.03896424,0.030706406,0.081287265,-0.0654521,0.06137842,-0.031592727,0.025793254,-0.17046562,-0.081330284,0.04189983,-0.1692012,-0.017509162,0.061156273,-0.029967964,-0.124782264,-0.07083011,-0.09293038,-0.093140066,0.07772359,-0.000939548,-0.035933435,-0.012662977,-0.14088795,-0.030852586,0.06927216,0.16995388,0.021311477,0.0025307536,0.09303069,0.028098136,0.02810058,0.08105457,-0.019525945,0.134128,0.041819334,0.007960379,0.039637983,0.08409953,-0.010195255,0.069158256,-0.04338646,-0.11847222,0.0013739169,0.029244602,1.9580126e-05,0.097604096,0.13054067,0.09230986,0.16601841,-0.040249348,0.022122502,0.0028352141,-0.124147415,-0.071561754,0.14650273,0.01144737,-0.003425002,-0.02896905,-0.24600378,-0.040542513,0.12038177,0.09718892,-0.20873103
