,DMSO,lestaurtinib,on-target,off-target,ADRB1,EGFR,NTRK1,FLT3,CDK1,CDK2,CDK1+EGFR,CDK1+FLT3
19,0.4316363527029566,0.2240521238101021,0.804414049353948,0.2218601059320173,0.8054664449317495,0.7678075208640049,0.8052408545272689,0.8048951713057217,0.4605693138091145,0.5163380105756277,0.45660329989297005,0.46155820968790096
20,0.4045114930883805,0.4019506235631033,0.8179638009860122,0.4340023354819696,0.8198633337376168,0.6583506407124412,0.8200872447615496,0.8202909604326095,0.47407553804843117,0.5640889338360323,0.4680060889345625,0.47409444418664154
21,0.8133744046782244,0.35773070735475593,0.5721758463713957,0.3506651388830562,0.5718735642506971,0.626257915727888,0.5691697860483456,0.5724516894633258,0.1682074927457208,0.4354915141958269,0.1820231691206708,0.16819728477201346
22,0.8077750302533314,0.44288137710761183,0.7033705682741719,0.43939277404737775,0.6546516905579776,0.557298638493115,0.509843418988826,0.6633048861179694,0.21555589256745694,0.5717147994851677,0.19043233034717175,0.21549960165974352
23,0.7335148404666855,0.5755931113472542,0.7033532925224335,0.523759088538912,0.6661117535350306,0.7104184464824721,0.6992991616190095,0.6661041775331284,0.3702117676456614,0.6174778602902204,0.5072407027452887,0.37075696930208923
24,0.8067455060040691,0.410485428849224,0.6857810941970504,0.419352842667029,0.6655303147739573,0.6655846410086673,0.6831684221453638,0.6650979911097586,0.4263869394218112,0.6225852420680545,0.4119647294046634,0.4263691989491295
25,0.7605660547332238,0.3313082207252233,0.4847504823780503,0.3301429729902061,0.728469162780212,0.5613066286924784,0.4538701546190553,0.7031193936137967,0.19408376603571548,0.541311276065459,0.07568356921528513,0.20195939968932286
26,0.7996431958587118,0.4620654454238902,0.6480180251669999,0.4584651820441286,0.6877581479658817,0.600276420989604,0.6530610458224048,0.7043443329463202,0.5488402144183868,0.4719361752553601,0.41257190528888915,0.5488769258652705
27,0.8230332157810648,0.6121256302420127,0.6613402246171081,0.5984609596051399,0.6148636875654144,0.6295000883713926,0.6219562198244247,0.6273987194972815,0.5763959147595796,0.5346549898285559,0.5966035352062612,0.5934797841254363
28,0.6453798264243645,0.4627732785388672,0.7591146431700715,0.4691365473193269,0.7609917940374394,0.6596987932051616,0.763050527280497,0.7623467768149094,0.20092873997573,0.6321256839273983,0.17338541604166643,0.20090996945894596
29,0.7940426889488743,0.6265248385277529,0.6161723497165948,0.6279610242227825,0.6173117389310087,0.6208508458835659,0.6203652909531786,0.6204512963997985,0.34678492076793743,0.4225652607259514,0.35239839999011513,0.34678053015329346
30,0.8093749385179901,0.42500946607783485,0.5616294023238714,0.4250869137029241,0.5615569418166284,0.5709040763023425,0.5616032234942517,0.5616678567271167,0.32576441571469256,0.49861476940170807,0.3289776732004412,0.32580195761711095
31,0.7748761666117608,0.35989479979361777,0.6388160493172305,0.3352159050249211,0.6210883599065957,0.6893368798102053,0.5899711081512038,0.6462045023175147,0.4084412296069744,0.610213051998558,0.51883935710575,0.41519175610918363
32,0.8069781924745639,0.29568570051251736,0.6308516957253978,0.3430253668257786,0.7337716057927076,0.698173875092993,0.6733870837961488,0.7191907651091917,0.4660597995158796,0.5509724785144587,0.4670295256657345,0.4660541220465517
33,0.7857467809651514,0.3191198005261551,0.7311564326869691,0.30735905168713284,0.740581165791873,0.6912994369174391,0.6987526971658476,0.7370644899142872,0.736567889636036,0.5722227092001853,0.6702777191689119,0.7407566647489392
34,0.7621006366746744,0.7067626692790326,0.7230458150125058,0.6264631717324284,0.5693868277004098,0.6497396915362981,0.6518974977979575,0.5958409039897713,0.10738434894632148,0.5374185668815833,0.1282748403930348,0.13325402260103344
35,0.7758127291254939,0.43323575463531855,0.5960798650645621,0.4772753838969814,0.6430076193714331,0.6203468060954812,0.5963279627150605,0.6361128127874757,0.24048315515809549,0.5366995254634269,0.24776171324268034,0.24052718959821695
36,0.7511095260835011,0.2929249256164771,0.6321762952573778,0.294700154391637,0.6269332349872292,0.6250976227733589,0.6324165462322844,0.6297479089945744,0.5693396765858699,0.33481841902748,0.5663299148934281,0.5693810024468375
37,0.8005686102246989,0.23013298306840668,0.46406490501591435,0.3515184169800566,0.6398913759441814,0.6087872315747678,0.5762612003916787,0.6390419646391957,0.4207207900149501,0.42465885554055705,0.15503605068769025,0.4219488100704552
38,0.5176006550450964,0.317635409647032,0.6677485010972432,0.31906930751279955,0.6698541957170976,0.6742633939108903,0.6675701729211654,0.6701278457999457,0.44453867362672506,0.5034933382333413,0.3999020983618554,0.44457761933305195
39,0.8041453984686062,0.25556663828643983,0.5856352512161144,0.25537794401783964,0.582849352484282,0.5799855144260195,0.5848995735887622,0.5855977334933281,0.3182902376994953,0.39428972404844836,0.32748884812589735,0.3183119357386964
40,0.8072817553191455,0.5749848284942946,0.6511021585936949,0.5352039252002546,0.5779019238665345,0.6099271850733945,0.5917967199333256,0.6222436936793775,0.20673516859931035,0.5146454413824397,0.23581681124089904,0.23321191191345159
41,0.6646586618809198,0.5570665548399982,0.7641604655223293,0.5618564293501492,0.7701546015738068,0.7509452714866398,0.7648873275702659,0.7698541502688755,0.0051626181525350045,0.4117068039194452,-2.7788835144081683e-05,0.0052086484653363655
42,0.824080304819036,0.2907107224346856,0.6188438833556706,0.30048932184804483,0.6973722337442813,0.6927656151889621,0.5829719998022109,0.7253682453121564,0.3323492541115241,0.6199016829245688,0.2878645497080884,0.382448675860421
43,0.7268225630255981,0.24791769483636206,0.6129899309403017,0.24753872134601312,0.6222556773490336,0.6269662665321153,0.6130447385908516,0.6150472304294908,0.42058194649375985,0.42387134588509434,0.41295606921695927,0.4205670435290912
44,0.7538012059565735,0.3313599880068742,0.7550654851008153,0.3283071109453667,0.7651941161912493,0.7265745349155297,0.7603082990052707,0.7513836596798312,0.4958283985818328,0.6371968081455518,0.5217784562422735,0.49583079650290623
45,0.8005424882478445,0.28138353598446597,0.5676294928286356,0.3084328280290479,0.7872471544933936,0.7412982941224291,0.7576829037920426,0.7936505749310606,0.5774537393831256,0.6543526018915419,0.5245851003502586,0.5934090301277346
46,0.7784120913568154,0.2809721760358886,0.7905926860087621,0.2793927719409145,0.7932925248379495,0.7588762874101006,0.8031860949947656,0.792695065874945,0.47137035744502254,0.5705964366440572,0.48176416530656224,0.4713871709796652
47,0.8155467484033984,0.5096822591086555,0.8000606014297827,0.5438808554375671,0.8064207008833061,0.7958033345682034,0.8012010913132551,0.8081243525293728,0.7181958247516718,0.670480005938271,0.667860515027645,0.7182003161896483
48,0.7423960108424519,0.32447899155116045,0.5721017997263347,0.3133252253426166,0.52640552270936,0.5397021819245376,0.6116704225839262,0.5547581283515032,0.15934562427019042,0.5368427191683336,0.15426562982266118,0.15906354037278833
49,0.8013590243695433,0.3822527245245747,0.5124391834372464,0.5535999737069088,0.658683928298783,0.538983390485317,0.5581702378941578,0.6836176231183723,0.4948714954681049,0.54923530508599,0.34136751899558393,0.5223838821773945
